Species,Day,Date,Rep,L_W,SH_Tide,SH_Temp,MHW,Tank,Size_cm
Magallana gigas,19,,3,L,No Tide,21,24,12,2.929
Magallana gigas,19,,3,W,No Tide,21,24,12,1.886
Magallana gigas,19,,4,L,No Tide,21,24,12,3.629
Magallana gigas,19,,4,W,No Tide,21,24,12,2.052
Magallana gigas,19,,5,L,No Tide,21,24,12,2.61
Magallana gigas,19,,5,W,No Tide,21,24,12,1.894
Magallana gigas,19,,6,L,No Tide,21,24,12,3.337
Magallana gigas,19,,6,W,No Tide,21,24,12,1.925
Magallana gigas,19,,7,L,No Tide,21,24,12,2.417
Magallana gigas,19,,7,W,No Tide,21,24,12,1.752
Magallana gigas,19,,8,L,No Tide,21,24,12,2.228
Magallana gigas,19,,8,W,No Tide,21,24,12,1.998
Magallana gigas,19,,9,L,No Tide,21,24,12,2.712
Magallana gigas,19,,9,W,No Tide,21,24,12,2.312
Magallana gigas,19,,10,L,No Tide,21,24,12,NA
Magallana gigas,19,,10,W,No Tide,21,24,12,NA
Magallana gigas,19,,1,L,Tide,15,24,13,2.618
Magallana gigas,19,,1,W,Tide,15,24,13,1.931
Magallana gigas,19,,2,L,Tide,15,24,13,2.069
Magallana gigas,19,,2,W,Tide,15,24,13,1.96
Magallana gigas,19,,3,L,Tide,15,24,13,2.268
Magallana gigas,19,,3,W,Tide,15,24,13,2.105
Magallana gigas,19,,4,L,Tide,15,24,13,2.304
Magallana gigas,19,,4,W,Tide,15,24,13,1.794
Magallana gigas,19,,5,L,Tide,15,24,13,3.285
Magallana gigas,19,,5,W,Tide,15,24,13,1.865
Magallana gigas,19,,6,L,Tide,15,24,13,2.799
Magallana gigas,19,,6,W,Tide,15,24,13,2.046
Magallana gigas,19,,7,L,Tide,15,24,13,2.205
Magallana gigas,19,,7,W,Tide,15,24,13,2.017
Magallana gigas,19,,8,L,Tide,15,24,13,2.192
Magallana gigas,19,,8,W,Tide,15,24,13,1.638
Magallana gigas,19,,9,L,Tide,15,24,13,2.709
Magallana gigas,19,,9,W,Tide,15,24,13,1.574
Magallana gigas,19,,10,L,Tide,15,24,13,3.259
Magallana gigas,19,,10,W,Tide,15,24,13,2.106
Magallana gigas,19,,1,L,Tide,21,24,13,2.518
Magallana gigas,19,,1,W,Tide,21,24,13,1.919
Magallana gigas,19,,2,L,Tide,21,24,13,2.312
Magallana gigas,19,,2,W,Tide,21,24,13,1.516
Magallana gigas,19,,3,L,Tide,21,24,13,2.557
Magallana gigas,19,,3,W,Tide,21,24,13,1.757
Magallana gigas,19,,4,L,Tide,21,24,13,2.652
Magallana gigas,19,,4,W,Tide,21,24,13,1.995
Magallana gigas,19,,5,L,Tide,21,24,13,2.777
Magallana gigas,19,,5,W,Tide,21,24,13,2.013
Magallana gigas,19,,6,L,Tide,21,24,13,2.435
Magallana gigas,19,,6,W,Tide,21,24,13,1.735
Magallana gigas,19,,7,L,Tide,21,24,13,1.964
Magallana gigas,19,,7,W,Tide,21,24,13,1.744
Magallana gigas,19,,8,L,Tide,21,24,13,2.252
Magallana gigas,19,,8,W,Tide,21,24,13,1.78
Magallana gigas,19,,9,L,Tide,21,24,13,NA
Magallana gigas,19,,9,W,Tide,21,24,13,NA
Magallana gigas,19,,10,L,Tide,21,24,13,NA
Magallana gigas,19,,10,W,Tide,21,24,13,NA
Magallana gigas,19,,1,L,No Tide,15,24,13,3.202
Magallana gigas,19,,1,W,No Tide,15,24,13,1.669
Magallana gigas,19,,2,L,No Tide,15,24,13,2.864
Magallana gigas,19,,2,W,No Tide,15,24,13,2.013
Magallana gigas,19,,3,L,No Tide,15,24,13,2.627
Magallana gigas,19,,3,W,No Tide,15,24,13,1.92
Magallana gigas,19,,4,L,No Tide,15,24,13,3.145
Magallana gigas,19,,4,W,No Tide,15,24,13,1.995
Magallana gigas,19,,5,L,No Tide,15,24,13,3.317
Magallana gigas,19,,5,W,No Tide,15,24,13,1.745
Magallana gigas,19,,6,L,No Tide,15,24,13,2.374
Magallana gigas,19,,6,W,No Tide,15,24,13,1.561
Magallana gigas,19,,7,L,No Tide,15,24,13,3.091
Magallana gigas,19,,7,W,No Tide,15,24,13,2.172
Magallana gigas,19,,8,L,No Tide,15,24,13,2.481
Magallana gigas,19,,8,W,No Tide,15,24,13,1.68
Magallana gigas,19,,9,L,No Tide,15,24,13,2.777
Magallana gigas,19,,9,W,No Tide,15,24,13,1.749
Magallana gigas,19,,10,L,No Tide,15,24,13,NA
Magallana gigas,19,,10,W,No Tide,15,24,13,NA
Magallana gigas,19,,1,L,No Tide,21,24,13,3.152
Magallana gigas,19,,1,W,No Tide,21,24,13,1.59
Magallana gigas,19,,2,L,No Tide,21,24,13,3.232
Magallana gigas,19,,2,W,No Tide,21,24,13,1.878
Magallana gigas,19,,3,L,No Tide,21,24,13,2.74
Magallana gigas,19,,3,W,No Tide,21,24,13,1.517
Magallana gigas,19,,4,L,No Tide,21,24,13,3.018
Magallana gigas,19,,4,W,No Tide,21,24,13,1.549
Magallana gigas,19,,5,L,No Tide,21,24,13,3.567
Magallana gigas,19,,5,W,No Tide,21,24,13,1.918
Magallana gigas,19,,6,L,No Tide,21,24,13,2.709
Magallana gigas,19,,6,W,No Tide,21,24,13,2.06
Magallana gigas,19,,7,L,No Tide,21,24,13,2.437
Magallana gigas,19,,7,W,No Tide,21,24,13,1.591
Magallana gigas,19,,8,L,No Tide,21,24,13,3.573
Magallana gigas,19,,8,W,No Tide,21,24,13,1.958
Magallana gigas,19,,9,L,No Tide,21,24,13,2.496
Magallana gigas,19,,9,W,No Tide,21,24,13,1.773
Magallana gigas,19,,10,L,No Tide,21,24,13,2.419
Magallana gigas,19,,10,W,No Tide,21,24,13,1.757
Magallana gigas,19,,1,L,Tide,15,24,14,2.936
Magallana gigas,19,,1,W,Tide,15,24,14,1.798
Magallana gigas,19,,2,L,Tide,15,24,14,2.473
Magallana gigas,19,,2,W,Tide,15,24,14,2.019
Magallana gigas,19,,3,L,Tide,15,24,14,1.987
Magallana gigas,19,,3,W,Tide,15,24,14,2.072
Magallana gigas,19,,4,L,Tide,15,24,14,2.469
Magallana gigas,19,,4,W,Tide,15,24,14,1.524
Magallana gigas,19,,5,L,Tide,15,24,14,3.469
Magallana gigas,19,,5,W,Tide,15,24,14,1.916
Magallana gigas,19,,6,L,Tide,15,24,14,2.978
Magallana gigas,19,,6,W,Tide,15,24,14,1.821
Magallana gigas,19,,7,L,Tide,15,24,14,2.203
Magallana gigas,19,,7,W,Tide,15,24,14,1.944
Magallana gigas,19,,8,L,Tide,15,24,14,2.678
Magallana gigas,19,,8,W,Tide,15,24,14,1.834
Magallana gigas,19,,9,L,Tide,15,24,14,2.54
Magallana gigas,19,,9,W,Tide,15,24,14,1.74
Magallana gigas,19,,10,L,Tide,15,24,14,2.88
Magallana gigas,19,,10,W,Tide,15,24,14,1.774
Magallana gigas,19,,1,L,Tide,21,24,14,2.513
Magallana gigas,19,,1,W,Tide,21,24,14,1.635
Magallana gigas,19,,2,L,Tide,21,24,14,2.731
Magallana gigas,19,,2,W,Tide,21,24,14,1.497
Magallana gigas,19,,3,L,Tide,21,24,14,2.459
Magallana gigas,19,,3,W,Tide,21,24,14,1.741
Magallana gigas,19,,4,L,Tide,21,24,14,3.009
Magallana gigas,19,,4,W,Tide,21,24,14,1.825
Magallana gigas,19,,5,L,Tide,21,24,14,2.285
Magallana gigas,19,,5,W,Tide,21,24,14,1.714
Magallana gigas,19,,6,L,Tide,21,24,14,2.298
Magallana gigas,19,,6,W,Tide,21,24,14,1.806
Magallana gigas,19,,7,L,Tide,21,24,14,2.665
Magallana gigas,19,,7,W,Tide,21,24,14,1.631
Magallana gigas,19,,8,L,Tide,21,24,14,2.893
Magallana gigas,19,,8,W,Tide,21,24,14,1.98
Magallana gigas,19,,9,L,Tide,21,24,14,2.396
Magallana gigas,19,,9,W,Tide,21,24,14,1.475
Magallana gigas,19,,10,L,Tide,21,24,14,2.537
Magallana gigas,19,,10,W,Tide,21,24,14,1.631
Magallana gigas,19,,1,L,No Tide,15,24,14,2.921
Magallana gigas,19,,1,W,No Tide,15,24,14,1.712
Magallana gigas,19,,2,L,No Tide,15,24,14,2.051
Magallana gigas,19,,2,W,No Tide,15,24,14,2.636
Magallana gigas,19,,3,L,No Tide,15,24,14,1.753
Magallana gigas,19,,3,W,No Tide,15,24,14,2.664
Magallana gigas,19,,4,L,No Tide,15,24,14,1.699
Magallana gigas,19,,4,W,No Tide,15,24,14,2.133
Magallana gigas,19,,5,L,No Tide,15,24,14,2.56
Magallana gigas,19,,5,W,No Tide,15,24,14,1.687
Magallana gigas,19,,6,L,No Tide,15,24,14,2.573
Magallana gigas,19,,6,W,No Tide,15,24,14,1.645
Magallana gigas,19,,7,L,No Tide,15,24,14,2.799
Magallana gigas,19,,7,W,No Tide,15,24,14,2.069
Magallana gigas,19,,8,L,No Tide,15,24,14,2.84
Magallana gigas,19,,8,W,No Tide,15,24,14,1.834
Magallana gigas,19,,9,L,No Tide,15,24,14,2.526
Magallana gigas,19,,9,W,No Tide,15,24,14,1.847
Magallana gigas,19,,10,L,No Tide,15,24,14,2.341
Magallana gigas,19,,10,W,No Tide,15,24,14,1.59
Magallana gigas,19,,1,L,No Tide,21,24,14,3.628
Magallana gigas,19,,1,W,No Tide,21,24,14,1.889
Magallana gigas,19,,2,L,No Tide,21,24,14,2.807
Magallana gigas,19,,2,W,No Tide,21,24,14,1.658
Magallana gigas,19,,3,L,No Tide,21,24,14,3.198
Magallana gigas,19,,3,W,No Tide,21,24,14,2.126
Magallana gigas,19,,4,L,No Tide,21,24,14,3.077
Magallana gigas,19,,4,W,No Tide,21,24,14,1.83
Magallana gigas,19,,5,L,No Tide,21,24,14,2.283
Magallana gigas,19,,5,W,No Tide,21,24,14,2.069
Magallana gigas,19,,6,L,No Tide,21,24,14,2.505
Magallana gigas,19,,6,W,No Tide,21,24,14,1.902
Magallana gigas,19,,7,L,No Tide,21,24,14,3.412
Magallana gigas,19,,7,W,No Tide,21,24,14,1.834
Magallana gigas,19,,8,L,No Tide,21,24,14,2.766
Magallana gigas,19,,8,W,No Tide,21,24,14,1.753
Magallana gigas,19,,9,L,No Tide,21,24,14,3.181
Magallana gigas,19,,9,W,No Tide,21,24,14,1.61
Magallana gigas,19,,10,L,No Tide,21,24,14,2.721
Magallana gigas,19,,10,W,No Tide,21,24,14,1.727
Magallana gigas,19,,1,L,Tide,15,24,15,2.829
Magallana gigas,19,,1,W,Tide,15,24,15,1.859
Magallana gigas,19,,2,L,Tide,15,24,15,2.345
Magallana gigas,19,,2,W,Tide,15,24,15,1.714
Magallana gigas,19,,3,L,Tide,15,24,15,2.598
Magallana gigas,19,,3,W,Tide,15,24,15,1.907
Magallana gigas,19,,4,L,Tide,15,24,15,2.492
Magallana gigas,19,,4,W,Tide,15,24,15,1.82
Magallana gigas,19,,5,L,Tide,15,24,15,2.583
Magallana gigas,19,,5,W,Tide,15,24,15,1.638
Magallana gigas,19,,6,L,Tide,15,24,15,2.237
Magallana gigas,19,,6,W,Tide,15,24,15,1.899
Magallana gigas,19,,7,L,Tide,15,24,15,3.082
Magallana gigas,19,,7,W,Tide,15,24,15,2.026
Magallana gigas,19,,8,L,Tide,15,24,15,2.691
Magallana gigas,19,,8,W,Tide,15,24,15,2.691
Magallana gigas,19,,9,L,Tide,15,24,15,2.552
Magallana gigas,19,,9,W,Tide,15,24,15,1.818
Magallana gigas,19,,10,L,Tide,15,24,15,2.22
Magallana gigas,19,,10,W,Tide,15,24,15,1.762
Magallana gigas,19,,1,L,Tide,21,24,15,3.54
Magallana gigas,19,,1,W,Tide,21,24,15,2.517
Magallana gigas,19,,2,L,Tide,21,24,15,2.964
Magallana gigas,19,,2,W,Tide,21,24,15,2.049
Magallana gigas,19,,3,L,Tide,21,24,15,2.794
Magallana gigas,19,,3,W,Tide,21,24,15,1.75
Magallana gigas,19,,4,L,Tide,21,24,15,3.197
Magallana gigas,19,,4,W,Tide,21,24,15,2.42
Magallana gigas,19,,5,L,Tide,21,24,15,2.914
Magallana gigas,19,,5,W,Tide,21,24,15,1.874
Magallana gigas,19,,6,L,Tide,21,24,15,2.964
Magallana gigas,19,,6,W,Tide,21,24,15,1.851
Magallana gigas,19,,7,L,Tide,21,24,15,2.511
Magallana gigas,19,,7,W,Tide,21,24,15,1.609
Magallana gigas,19,,8,L,Tide,21,24,15,2.88
Magallana gigas,19,,8,W,Tide,21,24,15,1.896
Magallana gigas,19,,9,L,Tide,21,24,15,2.886
Magallana gigas,19,,9,W,Tide,21,24,15,1.693
Magallana gigas,19,,10,L,Tide,21,24,15,NA
Magallana gigas,19,,10,W,Tide,21,24,15,NA
Magallana gigas,19,,1,L,No Tide,15,24,15,2.892
Magallana gigas,19,,1,W,No Tide,15,24,15,2.215
Magallana gigas,19,,2,L,No Tide,15,24,15,2.865
Magallana gigas,19,,2,W,No Tide,15,24,15,1.959
Magallana gigas,19,,3,L,No Tide,15,24,15,3.509
Magallana gigas,19,,3,W,No Tide,15,24,15,1.857
Magallana gigas,19,,4,L,No Tide,15,24,15,2.767
Magallana gigas,19,,4,W,No Tide,15,24,15,2.002
Magallana gigas,19,,5,L,No Tide,15,24,15,3.262
Magallana gigas,19,,5,W,No Tide,15,24,15,1.654
Magallana gigas,19,,6,L,No Tide,15,24,15,2.892
Magallana gigas,19,,6,W,No Tide,15,24,15,1.672
Magallana gigas,19,,7,L,No Tide,15,24,15,2.871
Magallana gigas,19,,7,W,No Tide,15,24,15,2.029
Magallana gigas,19,,8,L,No Tide,15,24,15,3.404
Magallana gigas,19,,8,W,No Tide,15,24,15,1.852
Magallana gigas,19,,9,L,No Tide,15,24,15,2.781
Magallana gigas,19,,9,W,No Tide,15,24,15,1.79
Magallana gigas,19,,10,L,No Tide,15,24,15,2.552
Magallana gigas,19,,10,W,No Tide,15,24,15,1.589
Magallana gigas,19,,1,L,No Tide,21,24,15,3.084
Magallana gigas,19,,1,W,No Tide,21,24,15,2.326
Magallana gigas,19,,2,L,No Tide,21,24,15,3.669
Magallana gigas,19,,2,W,No Tide,21,24,15,2.122
Magallana gigas,19,,3,L,No Tide,21,24,15,2.952
Magallana gigas,19,,3,W,No Tide,21,24,15,2.122
Magallana gigas,19,,4,L,No Tide,21,24,15,2.663
Magallana gigas,19,,4,W,No Tide,21,24,15,1.999
Magallana gigas,19,,5,L,No Tide,21,24,15,3.517
Magallana gigas,19,,5,W,No Tide,21,24,15,1.841
Magallana gigas,19,,6,L,No Tide,21,24,15,3.463
Magallana gigas,19,,6,W,No Tide,21,24,15,2.455
Magallana gigas,19,,7,L,No Tide,21,24,15,2.941
Magallana gigas,19,,7,W,No Tide,21,24,15,2.284
Magallana gigas,19,,8,L,No Tide,21,24,15,2.98
Magallana gigas,19,,8,W,No Tide,21,24,15,2.045
Magallana gigas,19,,9,L,No Tide,21,24,15,2.668
Magallana gigas,19,,9,W,No Tide,21,24,15,1.942
Magallana gigas,19,,10,L,No Tide,21,24,15,3.567
Magallana gigas,19,,10,W,No Tide,21,24,15,1.932
Magallana gigas,19,,1,L,Tide,15,21,16,2.589
Magallana gigas,19,,1,W,Tide,15,21,16,1.633
Magallana gigas,19,,2,L,Tide,15,21,16,2.382
Magallana gigas,19,,2,W,Tide,15,21,16,1.852
Magallana gigas,19,,3,L,Tide,15,21,16,2.973
Magallana gigas,19,,3,W,Tide,15,21,16,1.741
Magallana gigas,19,,4,L,Tide,15,21,16,2.476
Magallana gigas,19,,4,W,Tide,15,21,16,1.825
Magallana gigas,19,,5,L,Tide,15,21,16,2.702
Magallana gigas,19,,5,W,Tide,15,21,16,1.676
Magallana gigas,19,,6,L,Tide,15,21,16,2.3
Magallana gigas,19,,6,W,Tide,15,21,16,1.763
Magallana gigas,19,,7,L,Tide,15,21,16,2.892
Magallana gigas,19,,7,W,Tide,15,21,16,1.53
Magallana gigas,19,,8,L,Tide,15,21,16,2.014
Magallana gigas,19,,8,W,Tide,15,21,16,1.595
Magallana gigas,19,,9,L,Tide,15,21,16,2.064
Magallana gigas,19,,9,W,Tide,15,21,16,1.658
Magallana gigas,19,,10,L,Tide,15,21,16,2.357
Magallana gigas,19,,10,W,Tide,15,21,16,1.459
Magallana gigas,19,,1,L,Tide,21,21,16,2.426
Magallana gigas,19,,1,W,Tide,21,21,16,1.658
Magallana gigas,19,,2,L,Tide,21,21,16,2.406
Magallana gigas,19,,2,W,Tide,21,21,16,1.734
Magallana gigas,19,,3,L,Tide,21,21,16,2.677
Magallana gigas,19,,3,W,Tide,21,21,16,1.628
Magallana gigas,19,,4,L,Tide,21,21,16,2.479
Magallana gigas,19,,4,W,Tide,21,21,16,1.419
Magallana gigas,19,,5,L,Tide,21,21,16,2.825
Magallana gigas,19,,5,W,Tide,21,21,16,1.825
Magallana gigas,19,,6,L,Tide,21,21,16,2.232
Magallana gigas,19,,6,W,Tide,21,21,16,2.191
Magallana gigas,19,,7,L,Tide,21,21,16,2.666
Magallana gigas,19,,7,W,Tide,21,21,16,1.977
Magallana gigas,19,,8,L,Tide,21,21,16,2.598
Magallana gigas,19,,8,W,Tide,21,21,16,1.798
Magallana gigas,19,,9,L,Tide,21,21,16,2.555
Magallana gigas,19,,9,W,Tide,21,21,16,1.784
Magallana gigas,19,,10,L,Tide,21,21,16,2.453
Magallana gigas,19,,10,W,Tide,21,21,16,1.613
Magallana gigas,19,,1,L,No Tide,15,21,16,3.001
Magallana gigas,19,,1,W,No Tide,15,21,16,1.703
Magallana gigas,19,,2,L,No Tide,15,21,16,2.866
Magallana gigas,19,,2,W,No Tide,15,21,16,1.586
Magallana gigas,19,,3,L,No Tide,15,21,16,2.303
Magallana gigas,19,,3,W,No Tide,15,21,16,1.716
Magallana gigas,19,,4,L,No Tide,15,21,16,3.313
Magallana gigas,19,,4,W,No Tide,15,21,16,2.176
Magallana gigas,19,,5,L,No Tide,15,21,16,2.338
Magallana gigas,19,,5,W,No Tide,15,21,16,1.892
Magallana gigas,19,,6,L,No Tide,15,21,16,2.417
Magallana gigas,19,,6,W,No Tide,15,21,16,1.522
Magallana gigas,19,,7,L,No Tide,15,21,16,3.102
Magallana gigas,19,,7,W,No Tide,15,21,16,1.746
Magallana gigas,19,,8,L,No Tide,15,21,16,2.282
Magallana gigas,19,,8,W,No Tide,15,21,16,2.032
Magallana gigas,19,,9,L,No Tide,15,21,16,2.648
Magallana gigas,19,,9,W,No Tide,15,21,16,1.42
Magallana gigas,19,,10,L,No Tide,15,21,16,2.673
Magallana gigas,19,,10,W,No Tide,15,21,16,1.703
Magallana gigas,19,,1,L,No Tide,21,21,16,2.638
Magallana gigas,19,,1,W,No Tide,21,21,16,1.814
Magallana gigas,19,,2,L,No Tide,21,21,16,2.728
Magallana gigas,19,,2,W,No Tide,21,21,16,1.946
Magallana gigas,19,,3,L,No Tide,21,21,16,3.398
Magallana gigas,19,,3,W,No Tide,21,21,16,1.866
Magallana gigas,19,,4,L,No Tide,21,21,16,2.649
Magallana gigas,19,,4,W,No Tide,21,21,16,1.707
Magallana gigas,19,,5,L,No Tide,21,21,16,2.515
Magallana gigas,19,,5,W,No Tide,21,21,16,1.516
Magallana gigas,19,,6,L,No Tide,21,21,16,2.595
Magallana gigas,19,,6,W,No Tide,21,21,16,1.785
Magallana gigas,19,,7,L,No Tide,21,21,16,2.31
Magallana gigas,19,,7,W,No Tide,21,21,16,1.825
Magallana gigas,19,,8,L,No Tide,21,21,16,2.756
Magallana gigas,19,,8,W,No Tide,21,21,16,1.654
Magallana gigas,19,,9,L,No Tide,21,21,16,2.376
Magallana gigas,19,,9,W,No Tide,21,21,16,1.514
Magallana gigas,19,,10,L,No Tide,21,21,16,3.01
Magallana gigas,19,,10,W,No Tide,21,21,16,1.609
Magallana gigas,19,,1,L,Tide,15,21,17,2.582
Magallana gigas,19,,1,W,Tide,15,21,17,1.942
Magallana gigas,19,,2,L,Tide,15,21,17,2.43
Magallana gigas,19,,2,W,Tide,15,21,17,2.162
Magallana gigas,19,,3,L,Tide,15,21,17,2.666
Magallana gigas,19,,3,W,Tide,15,21,17,1.768
Magallana gigas,19,,4,L,Tide,15,21,17,3.167
Magallana gigas,19,,4,W,Tide,15,21,17,1.985
Magallana gigas,19,,5,L,Tide,15,21,17,2.349
Magallana gigas,19,,5,W,Tide,15,21,17,1.899
Magallana gigas,19,,6,L,Tide,15,21,17,2.516
Magallana gigas,19,,6,W,Tide,15,21,17,1.817
Magallana gigas,19,,7,L,Tide,15,21,17,2.693
Magallana gigas,19,,7,W,Tide,15,21,17,1.851
Magallana gigas,19,,8,L,Tide,15,21,17,2.287
Magallana gigas,19,,8,W,Tide,15,21,17,1.701
Magallana gigas,19,,9,L,Tide,15,21,17,2.668
Magallana gigas,19,,9,W,Tide,15,21,17,1.817
Magallana gigas,19,,10,L,Tide,15,21,17,2.348
Magallana gigas,19,,10,W,Tide,15,21,17,1.863
Magallana gigas,19,,1,L,Tide,21,21,17,2.466
Magallana gigas,19,,1,W,Tide,21,21,17,1.887
Magallana gigas,19,,2,L,Tide,21,21,17,2.587
Magallana gigas,19,,2,W,Tide,21,21,17,1.803
Magallana gigas,19,,3,L,Tide,21,21,17,2.987
Magallana gigas,19,,3,W,Tide,21,21,17,2.061
Magallana gigas,19,,4,L,Tide,21,21,17,3.323
Magallana gigas,19,,4,W,Tide,21,21,17,1.688
Magallana gigas,19,,5,L,Tide,21,21,17,3.287
Magallana gigas,19,,5,W,Tide,21,21,17,1.941
Magallana gigas,19,,6,L,Tide,21,21,17,3.293
Magallana gigas,19,,6,W,Tide,21,21,17,1.729
Magallana gigas,19,,7,L,Tide,21,21,17,2.809
Magallana gigas,19,,7,W,Tide,21,21,17,1.783
Magallana gigas,19,,8,L,Tide,21,21,17,2.928
Magallana gigas,19,,8,W,Tide,21,21,17,1.671
Magallana gigas,19,,9,L,Tide,21,21,17,2.984
Magallana gigas,19,,9,W,Tide,21,21,17,1.907
Magallana gigas,19,,10,L,Tide,21,21,17,2.57
Magallana gigas,19,,10,W,Tide,21,21,17,1.768
Magallana gigas,19,,1,L,No Tide,15,21,17,2.59
Magallana gigas,19,,1,W,No Tide,15,21,17,2.045
Magallana gigas,19,,2,L,No Tide,15,21,17,3.078
Magallana gigas,19,,2,W,No Tide,15,21,17,2.097
Magallana gigas,19,,3,L,No Tide,15,21,17,3.074
Magallana gigas,19,,3,W,No Tide,15,21,17,1.989
Magallana gigas,19,,4,L,No Tide,15,21,17,3.569
Magallana gigas,19,,4,W,No Tide,15,21,17,2.078
Magallana gigas,19,,5,L,No Tide,15,21,17,3.277
Magallana gigas,19,,5,W,No Tide,15,21,17,2.085
Magallana gigas,19,,6,L,No Tide,15,21,17,2.949
Magallana gigas,19,,6,W,No Tide,15,21,17,2.23
Magallana gigas,19,,7,L,No Tide,15,21,17,3.241
Magallana gigas,19,,7,W,No Tide,15,21,17,2.11
Magallana gigas,19,,8,L,No Tide,15,21,17,2.563
Magallana gigas,19,,8,W,No Tide,15,21,17,1.965
Magallana gigas,19,,9,L,No Tide,15,21,17,2.24
Magallana gigas,19,,9,W,No Tide,15,21,17,1.769
Magallana gigas,19,,10,L,No Tide,15,21,17,2.579
Magallana gigas,19,,10,W,No Tide,15,21,17,1.637
Magallana gigas,19,,1,L,No Tide,21,21,17,3.06
Magallana gigas,19,,1,W,No Tide,21,21,17,2.349
Magallana gigas,19,,2,L,No Tide,21,21,17,3.131
Magallana gigas,19,,2,W,No Tide,21,21,17,1.896
Magallana gigas,19,,3,L,No Tide,21,21,17,3.926
Magallana gigas,19,,3,W,No Tide,21,21,17,2.499
Magallana gigas,19,,4,L,No Tide,21,21,17,3.198
Magallana gigas,19,,4,W,No Tide,21,21,17,1.952
Magallana gigas,19,,5,L,No Tide,21,21,17,3.429
Magallana gigas,19,,5,W,No Tide,21,21,17,2.097
Magallana gigas,19,,6,L,No Tide,21,21,17,3.207
Magallana gigas,19,,6,W,No Tide,21,21,17,2.117
Magallana gigas,19,,7,L,No Tide,21,21,17,3.087
Magallana gigas,19,,7,W,No Tide,21,21,17,1.672
Magallana gigas,19,,8,L,No Tide,21,21,17,2.867
Magallana gigas,19,,8,W,No Tide,21,21,17,1.665
Magallana gigas,19,,9,L,No Tide,21,21,17,3.316
Magallana gigas,19,,9,W,No Tide,21,21,17,1.794
Magallana gigas,19,,10,L,No Tide,21,21,17,2.535
Magallana gigas,19,,10,W,No Tide,21,21,17,1.88
Magallana gigas,19,,1,L,Tide,15,21,18,3.451
Magallana gigas,19,,1,W,Tide,15,21,18,1.789
Magallana gigas,19,,2,L,Tide,15,21,18,2.555
Magallana gigas,19,,2,W,Tide,15,21,18,2.111
Magallana gigas,19,,3,L,Tide,15,21,18,3.013
Magallana gigas,19,,3,W,Tide,15,21,18,1.729
Magallana gigas,19,,4,L,Tide,15,21,18,2.355
Magallana gigas,19,,4,W,Tide,15,21,18,1.604
Magallana gigas,19,,5,L,Tide,15,21,18,1.923
Magallana gigas,19,,5,W,Tide,15,21,18,1.817
Magallana gigas,19,,6,L,Tide,15,21,18,3.018
Magallana gigas,19,,6,W,Tide,15,21,18,1.924
Magallana gigas,19,,7,L,Tide,15,21,18,3.078
Magallana gigas,19,,7,W,Tide,15,21,18,1.939
Magallana gigas,19,,8,L,Tide,15,21,18,2.354
Magallana gigas,19,,8,W,Tide,15,21,18,1.65
Magallana gigas,19,,9,L,Tide,15,21,18,3.34
Magallana gigas,19,,9,W,Tide,15,21,18,1.764
Magallana gigas,19,,10,L,Tide,15,21,18,NA
Magallana gigas,19,,10,W,Tide,15,21,18,NA
Magallana gigas,19,,1,L,Tide,21,21,18,2.776
Magallana gigas,19,,1,W,Tide,21,21,18,1.717
Magallana gigas,19,,2,L,Tide,21,21,18,2.412
Magallana gigas,19,,2,W,Tide,21,21,18,1.78
Magallana gigas,19,,3,L,Tide,21,21,18,2.721
Magallana gigas,19,,3,W,Tide,21,21,18,1.609
Magallana gigas,19,,4,L,Tide,21,21,18,2.391
Magallana gigas,19,,4,W,Tide,21,21,18,2.075
Magallana gigas,19,,5,L,Tide,21,21,18,2.82
Magallana gigas,19,,5,W,Tide,21,21,18,1.802
Magallana gigas,19,,6,L,Tide,21,21,18,2.816
Magallana gigas,19,,6,W,Tide,21,21,18,1.796
Magallana gigas,19,,7,L,Tide,21,21,18,3.055
Magallana gigas,19,,7,W,Tide,21,21,18,1.613
Magallana gigas,19,,8,L,Tide,21,21,18,2.469
Magallana gigas,19,,8,W,Tide,21,21,18,1.823
Magallana gigas,19,,9,L,Tide,21,21,18,2.568
Magallana gigas,19,,9,W,Tide,21,21,18,1.839
Magallana gigas,19,,10,L,Tide,21,21,18,2.035
Magallana gigas,19,,10,W,Tide,21,21,18,1.535
Magallana gigas,19,,1,L,No Tide,15,21,18,2.502
Magallana gigas,19,,1,W,No Tide,15,21,18,1.919
Magallana gigas,19,,2,L,No Tide,15,21,18,2.455
Magallana gigas,19,,2,W,No Tide,15,21,18,1.847
Magallana gigas,19,,3,L,No Tide,15,21,18,2.35
Magallana gigas,19,,3,W,No Tide,15,21,18,1.791
Magallana gigas,19,,4,L,No Tide,15,21,18,2.923
Magallana gigas,19,,4,W,No Tide,15,21,18,1.675
Magallana gigas,19,,5,L,No Tide,15,21,18,3.427
Magallana gigas,19,,5,W,No Tide,15,21,18,1.874
Magallana gigas,19,,6,L,No Tide,15,21,18,3.108
Magallana gigas,19,,6,W,No Tide,15,21,18,1.94
Magallana gigas,19,,7,L,No Tide,15,21,18,2.762
Magallana gigas,19,,7,W,No Tide,15,21,18,1.913
Magallana gigas,19,,8,L,No Tide,15,21,18,2.762
Magallana gigas,19,,8,W,No Tide,15,21,18,1.658
Magallana gigas,19,,9,L,No Tide,15,21,18,2.555
