Species,SH_Temp,SH_Tide,MHW_Set,Tank,Oyster_Numb,Mortality,D_A,Experiment_Day,Date,,
C_sikamea,15,Tide,18_24,10,58,0,Alive,NA,NA,,
C_sikamea,15,Tide,18_24,10,59,0,Alive,NA,NA,,
C_sikamea,15,Tide,18_24,10,60,0,Alive,NA,NA,,
C_sikamea,15,Tide,18_24,10,61,0,Alive,NA,NA,,
C_sikamea,15,Tide,18_24,10,62,0,Alive,NA,NA,,
C_sikamea,15,Tide,18_24,10,63,0,Alive,NA,NA,,
C_sikamea,15,Tide,18_24,10,64,0,Alive,NA,NA,,
C_sikamea,15,Tide,18_24,10,65,0,Alive,NA,NA,,
C_sikamea,15,Tide,18_24,10,66,0,Alive,NA,NA,,
C_sikamea,15,Tide,18_24,10,67,0,Alive,NA,NA,,
C_sikamea,15,Tide,18_24,10,68,0,Alive,NA,NA,,
C_sikamea,15,Tide,18_24,10,69,0,Alive,NA,NA,,
C_sikamea,15,Tide,18_24,10,70,0,Alive,NA,NA,,
C_sikamea,15,Tide,18_24,10,71,0,Alive,NA,NA,,
C_sikamea,15,Tide,18_24,10,72,0,Alive,NA,NA,,
C_sikamea,15,Tide,18_24,10,73,0,Alive,NA,NA,,
C_sikamea,15,Tide,18_24,10,74,0,Alive,NA,NA,,
C_sikamea,15,Tide,18_24,10,75,0,Alive,NA,NA,,
C_sikamea,15,Tide,18_24,10,76,0,Alive,NA,NA,,
C_sikamea,15,Tide,18_24,10,77,0,Alive,NA,NA,,
C_sikamea,15,Tide,18_24,10,78,0,Alive,NA,NA,,
C_sikamea,15,Tide,18_24,10,79,0,Alive,NA,NA,,
C_sikamea,15,Tide,18_24,10,80,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,11,1,1,Dead,3,2/26/2022,,
C_sikamea,21,Tide,15_21,11,2,1,Dead,12,3/7/2022,,
C_sikamea,21,Tide,15_21,11,3,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,11,4,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,11,5,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,11,6,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,11,7,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,11,8,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,11,9,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,11,10,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,11,11,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,11,12,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,11,13,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,11,14,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,11,15,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,11,16,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,11,17,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,11,18,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,11,19,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,11,20,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,11,21,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,11,22,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,11,23,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,11,24,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,11,25,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,11,26,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,11,27,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,11,28,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,11,29,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,11,30,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,11,31,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,11,32,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,11,33,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,11,34,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,11,35,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,11,36,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,11,37,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,11,38,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,11,39,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,11,40,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,11,41,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,11,42,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,11,43,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,11,44,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,11,45,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,11,46,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,11,47,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,11,48,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,11,49,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,11,50,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,11,51,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,11,52,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,11,53,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,11,54,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,11,55,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,11,56,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,11,57,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,11,58,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,11,59,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,11,60,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,11,61,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,11,62,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,11,63,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,11,64,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,11,65,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,11,66,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,11,67,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,11,68,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,11,69,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,11,70,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,11,71,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,11,72,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,11,73,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,11,74,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,11,75,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,11,76,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,11,77,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,11,78,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,11,79,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,11,80,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,12,1,1,Dead,3,2/26/2022,,
C_sikamea,21,Tide,15_21,12,2,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,12,3,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,12,4,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,12,5,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,12,6,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,12,7,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,12,8,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,12,9,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,12,10,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,12,11,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,12,12,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,12,13,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,12,14,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,12,15,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,12,16,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,12,17,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,12,18,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,12,19,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,12,20,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,12,21,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,12,22,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,12,23,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,12,24,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,12,25,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,12,26,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,12,27,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,12,28,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,12,29,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,12,30,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,12,31,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,12,32,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,12,33,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,12,34,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,12,35,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,12,36,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,12,37,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,12,38,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,12,39,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,12,40,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,12,41,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,12,42,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,12,43,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,12,44,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,12,45,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,12,46,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,12,47,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,12,48,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,12,49,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,12,50,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,12,51,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,12,52,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,12,53,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,12,54,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,12,55,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,12,56,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,12,57,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,12,58,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,12,59,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,12,60,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,12,61,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,12,62,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,12,63,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,12,64,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,12,65,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,12,66,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,12,67,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,12,68,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,12,69,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,12,70,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,12,71,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,12,72,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,12,73,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,12,74,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,12,75,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,12,76,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,12,77,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,12,78,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,12,79,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,12,80,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,13,1,1,Dead,3,2/26/2022,,
C_sikamea,21,Tide,15_21,13,2,1,Dead,3,2/26/2022,,
C_sikamea,21,Tide,15_21,13,3,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,13,4,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,13,5,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,13,6,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,13,7,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,13,8,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,13,9,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,13,10,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,13,11,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,13,12,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,13,13,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,13,14,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,13,15,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,13,16,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,13,17,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,13,18,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,13,19,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,13,20,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,13,21,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,13,22,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,13,23,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,13,24,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,13,25,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,13,26,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,13,27,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,13,28,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,13,29,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,13,30,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,13,31,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,13,32,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,13,33,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,13,34,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,13,35,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,13,36,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,13,37,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,13,38,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,13,39,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,13,40,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,13,41,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,13,42,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,13,43,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,13,44,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,13,45,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,13,46,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,13,47,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,13,48,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,13,49,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,13,50,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,13,51,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,13,52,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,13,53,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,13,54,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,13,55,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,13,56,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,13,57,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,13,58,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,13,59,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,13,60,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,13,61,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,13,62,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,13,63,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,13,64,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,13,65,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,13,66,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,13,67,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,13,68,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,13,69,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,13,70,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,13,71,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,13,72,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,13,73,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,13,74,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,13,75,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,13,76,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,13,77,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,13,78,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,13,79,1,Dead,15,3/10/2022,,
C_sikamea,21,Tide,18_24,13,80,1,Dead,15,3/10/2022,,
C_sikamea,21,Tide,15_21,14,1,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,14,2,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,14,3,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,14,4,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,14,5,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,14,6,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,14,7,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,14,8,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,14,9,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,14,10,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,14,11,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,14,12,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,14,13,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,14,14,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,14,15,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,14,16,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,14,17,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,14,18,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,14,19,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,14,20,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,14,21,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,14,22,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,14,23,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,14,24,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,14,25,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,14,26,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,14,27,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,14,28,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,14,29,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,14,30,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,14,31,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,14,32,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,14,33,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,14,34,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,14,35,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,14,36,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,14,37,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,14,38,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,14,39,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,14,40,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,14,41,1,Dead,9,3/7/2022,,
C_sikamea,21,Tide,18_24,14,42,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,14,43,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,14,44,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,14,45,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,14,46,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,14,47,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,14,48,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,14,49,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,14,50,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,14,51,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,14,52,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,14,53,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,14,54,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,14,55,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,14,56,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,14,57,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,14,58,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,14,59,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,14,60,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,14,61,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,14,62,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,14,63,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,14,64,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,14,65,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,14,66,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,14,67,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,14,68,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,14,69,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,14,70,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,14,71,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,14,72,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,14,73,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,14,74,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,14,75,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,14,76,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,14,77,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,14,78,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,14,79,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,14,80,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,15,1,1,Dead,12,3/7/2022,,
C_sikamea,21,Tide,15_21,15,2,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,15,3,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,15,4,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,15,5,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,15,6,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,15,7,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,15,8,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,15,9,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,15,10,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,15,11,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,15,12,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,15,13,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,15,14,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,15,15,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,15,16,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,15,17,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,15,18,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,15,19,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,15,20,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,15,21,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,15,22,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,15,23,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,15,24,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,15,25,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,15,26,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,15,27,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,15,28,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,15,29,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,15,30,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,15,31,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,15,32,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,15,33,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,15,34,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,15,35,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,15,36,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,15,37,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,15,38,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,15,39,0,Alive,NA,NA,,
C_sikamea,21,Tide,15_21,15,40,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,15,41,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,15,42,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,15,43,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,15,44,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,15,45,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,15,46,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,15,47,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,15,48,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,15,49,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,15,50,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,15,51,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,15,52,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,15,53,0,Alive,NA,NA,,
C_sikamea,21,Tide,18_24,15,54,0,Alive,NA,NA,,
