Species,Day,Date,Rep,L_W,SH_Tide,SH_Temp,MHW,Tank,Size_cm
Crassostrea sikamea,19,,10,L,No Tide,15,24,11,2.457
Crassostrea sikamea,19,,10,W,No Tide,15,24,11,1.758
Crassostrea sikamea,19,,1,L,No Tide,21,24,11,2.48
Crassostrea sikamea,19,,1,W,No Tide,21,24,11,1.786
Crassostrea sikamea,19,,2,L,No Tide,21,24,11,2.993
Crassostrea sikamea,19,,2,W,No Tide,21,24,11,1.732
Crassostrea sikamea,19,,3,L,No Tide,21,24,11,2.927
Crassostrea sikamea,19,,3,W,No Tide,21,24,11,1.705
Crassostrea sikamea,19,,4,L,No Tide,21,24,11,3.387
Crassostrea sikamea,19,,4,W,No Tide,21,24,11,2.09
Crassostrea sikamea,19,,5,L,No Tide,21,24,11,2.794
Crassostrea sikamea,19,,5,W,No Tide,21,24,11,1.688
Crassostrea sikamea,19,,6,L,No Tide,21,24,11,2.514
Crassostrea sikamea,19,,6,W,No Tide,21,24,11,1.517
Crassostrea sikamea,19,,7,L,No Tide,21,24,11,2.967
Crassostrea sikamea,19,,7,W,No Tide,21,24,11,1.653
Crassostrea sikamea,19,,8,L,No Tide,21,24,11,2.285
Crassostrea sikamea,19,,8,W,No Tide,21,24,11,1.6
Crassostrea sikamea,19,,9,L,No Tide,21,24,11,2.659
Crassostrea sikamea,19,,9,W,No Tide,21,24,11,1.56
Crassostrea sikamea,19,,10,L,No Tide,21,24,11,3.428
Crassostrea sikamea,19,,10,W,No Tide,21,24,11,1.986
Crassostrea sikamea,19,,1,L,Tide,15,24,12,2.723
Crassostrea sikamea,19,,1,W,Tide,15,24,12,1.968
Crassostrea sikamea,19,,2,L,Tide,15,24,12,2.662
Crassostrea sikamea,19,,2,W,Tide,15,24,12,1.7
Crassostrea sikamea,19,,3,L,Tide,15,24,12,3.179
Crassostrea sikamea,19,,3,W,Tide,15,24,12,1.887
Crassostrea sikamea,19,,4,L,Tide,15,24,12,2.842
Crassostrea sikamea,19,,4,W,Tide,15,24,12,1.738
Crassostrea sikamea,19,,5,L,Tide,15,24,12,2.623
Crassostrea sikamea,19,,5,W,Tide,15,24,12,1.67
Crassostrea sikamea,19,,6,L,Tide,15,24,12,3.214
Crassostrea sikamea,19,,6,W,Tide,15,24,12,1.709
Crassostrea sikamea,19,,7,L,Tide,15,24,12,2.649
Crassostrea sikamea,19,,7,W,Tide,15,24,12,1.914
Crassostrea sikamea,19,,8,L,Tide,15,24,12,2.512
Crassostrea sikamea,19,,8,W,Tide,15,24,12,1.778
Crassostrea sikamea,19,,9,L,Tide,15,24,12,2.28
Crassostrea sikamea,19,,9,W,Tide,15,24,12,1.595
Crassostrea sikamea,19,,10,L,Tide,15,24,12,2.824
Crassostrea sikamea,19,,10,W,Tide,15,24,12,1.724
Crassostrea sikamea,19,,1,L,Tide,21,24,12,2.403
Crassostrea sikamea,19,,1,W,Tide,21,24,12,1.833
Crassostrea sikamea,19,,2,L,Tide,21,24,12,2.514
Crassostrea sikamea,19,,2,W,Tide,21,24,12,1.522
Crassostrea sikamea,19,,3,L,Tide,21,24,12,2.799
Crassostrea sikamea,19,,3,W,Tide,21,24,12,2.172
Crassostrea sikamea,19,,4,L,Tide,21,24,12,2.798
Crassostrea sikamea,19,,4,W,Tide,21,24,12,1.849
Crassostrea sikamea,19,,5,L,Tide,21,24,12,2.579
Crassostrea sikamea,19,,5,W,Tide,21,24,12,1.988
Crassostrea sikamea,19,,6,L,Tide,21,24,12,2.532
Crassostrea sikamea,19,,6,W,Tide,21,24,12,1.59
Crassostrea sikamea,19,,7,L,Tide,21,24,12,1.895
Crassostrea sikamea,19,,7,W,Tide,21,24,12,1.457
Crassostrea sikamea,19,,8,L,Tide,21,24,12,2.485
Crassostrea sikamea,19,,8,W,Tide,21,24,12,1.826
Crassostrea sikamea,19,,9,L,Tide,21,24,12,2.878
Crassostrea sikamea,19,,9,W,Tide,21,24,12,1.834
Crassostrea sikamea,19,,10,L,Tide,21,24,12,NA
Crassostrea sikamea,19,,10,W,Tide,21,24,12,NA
Crassostrea sikamea,19,,1,L,No Tide,15,24,12,3.084
Crassostrea sikamea,19,,1,W,No Tide,15,24,12,1.996
Crassostrea sikamea,19,,2,L,No Tide,15,24,12,2.97
Crassostrea sikamea,19,,2,W,No Tide,15,24,12,1.793
Crassostrea sikamea,19,,3,L,No Tide,15,24,12,2.87
Crassostrea sikamea,19,,3,W,No Tide,15,24,12,1.894
Crassostrea sikamea,19,,4,L,No Tide,15,24,12,2.908
Crassostrea sikamea,19,,4,W,No Tide,15,24,12,1.807
Crassostrea sikamea,19,,5,L,No Tide,15,24,12,2.547
Crassostrea sikamea,19,,5,W,No Tide,15,24,12,1.833
Crassostrea sikamea,19,,6,L,No Tide,15,24,12,2.518
Crassostrea sikamea,19,,6,W,No Tide,15,24,12,1.456
Crassostrea sikamea,19,,7,L,No Tide,15,24,12,2.742
Crassostrea sikamea,19,,7,W,No Tide,15,24,12,1.795
Crassostrea sikamea,19,,8,L,No Tide,15,24,12,2.672
Crassostrea sikamea,19,,8,W,No Tide,15,24,12,2.01
Crassostrea sikamea,19,,9,L,No Tide,15,24,12,2.888
Crassostrea sikamea,19,,9,W,No Tide,15,24,12,1.685
Crassostrea sikamea,19,,10,L,No Tide,15,24,12,2.878
Crassostrea sikamea,19,,10,W,No Tide,15,24,12,2.2
Crassostrea sikamea,19,,1,L,No Tide,21,24,12,3.031
Crassostrea sikamea,19,,1,W,No Tide,21,24,12,2.158
Crassostrea sikamea,19,,2,L,No Tide,21,24,12,3.057
Crassostrea sikamea,19,,2,W,No Tide,21,24,12,1.822
Crassostrea sikamea,19,,3,L,No Tide,21,24,12,2.692
Crassostrea sikamea,19,,3,W,No Tide,21,24,12,1.547
Crassostrea sikamea,19,,4,L,No Tide,21,24,12,2.905
Crassostrea sikamea,19,,4,W,No Tide,21,24,12,1.833
Crassostrea sikamea,19,,5,L,No Tide,21,24,12,2.403
Crassostrea sikamea,19,,5,W,No Tide,21,24,12,1.47
Crassostrea sikamea,19,,6,L,No Tide,21,24,12,2.711
Crassostrea sikamea,19,,6,W,No Tide,21,24,12,1.535
Crassostrea sikamea,19,,7,L,No Tide,21,24,12,2.514
Crassostrea sikamea,19,,7,W,No Tide,21,24,12,1.905
Crassostrea sikamea,19,,8,L,No Tide,21,24,12,2.674
Crassostrea sikamea,19,,8,W,No Tide,21,24,12,1.547
Crassostrea sikamea,19,,9,L,No Tide,21,24,12,2.639
Crassostrea sikamea,19,,9,W,No Tide,21,24,12,1.778
Crassostrea sikamea,19,,10,L,No Tide,21,24,12,NA
Crassostrea sikamea,19,,10,W,No Tide,21,24,12,NA
Crassostrea sikamea,19,,1,L,Tide,15,24,13,2.501
Crassostrea sikamea,19,,1,W,Tide,15,24,13,1.891
Crassostrea sikamea,19,,2,L,Tide,15,24,13,2.643
Crassostrea sikamea,19,,2,W,Tide,15,24,13,1.797
Crassostrea sikamea,19,,3,L,Tide,15,24,13,2.435
Crassostrea sikamea,19,,3,W,Tide,15,24,13,1.81
Crassostrea sikamea,19,,4,L,Tide,15,24,13,2.599
Crassostrea sikamea,19,,4,W,Tide,15,24,13,1.538
Crassostrea sikamea,19,,5,L,Tide,15,24,13,2.136
Crassostrea sikamea,19,,5,W,Tide,15,24,13,1.959
Crassostrea sikamea,19,,6,L,Tide,15,24,13,2.272
Crassostrea sikamea,19,,6,W,Tide,15,24,13,2.138
Crassostrea sikamea,19,,7,L,Tide,15,24,13,2.346
Crassostrea sikamea,19,,7,W,Tide,15,24,13,1.932
Crassostrea sikamea,19,,8,L,Tide,15,24,13,2.544
Crassostrea sikamea,19,,8,W,Tide,15,24,13,1.932
Crassostrea sikamea,19,,9,L,Tide,15,24,13,2.65
Crassostrea sikamea,19,,9,W,Tide,15,24,13,1.919
Crassostrea sikamea,19,,10,L,Tide,15,24,13,NA
Crassostrea sikamea,19,,10,W,Tide,15,24,13,NA
Crassostrea sikamea,19,,1,L,Tide,21,24,13,2.857
Crassostrea sikamea,19,,1,W,Tide,21,24,13,1.878
Crassostrea sikamea,19,,2,L,Tide,21,24,13,2.558
Crassostrea sikamea,19,,2,W,Tide,21,24,13,1.606
Crassostrea sikamea,19,,3,L,Tide,21,24,13,2.75
Crassostrea sikamea,19,,3,W,Tide,21,24,13,1.853
Crassostrea sikamea,19,,4,L,Tide,21,24,13,2.789
Crassostrea sikamea,19,,4,W,Tide,21,24,13,1.646
Crassostrea sikamea,19,,5,L,Tide,21,24,13,2.901
Crassostrea sikamea,19,,5,W,Tide,21,24,13,1.892
Crassostrea sikamea,19,,6,L,Tide,21,24,13,2.681
Crassostrea sikamea,19,,6,W,Tide,21,24,13,1.634
Crassostrea sikamea,19,,7,L,Tide,21,24,13,2.57
Crassostrea sikamea,19,,7,W,Tide,21,24,13,1.741
Crassostrea sikamea,19,,8,L,Tide,21,24,13,2.695
Crassostrea sikamea,19,,8,W,Tide,21,24,13,1.823
Crassostrea sikamea,19,,9,L,Tide,21,24,13,2.817
Crassostrea sikamea,19,,9,W,Tide,21,24,13,1.897
Crassostrea sikamea,19,,10,L,Tide,21,24,13,2.395
Crassostrea sikamea,19,,10,W,Tide,21,24,13,1.715
Crassostrea sikamea,19,,1,L,No Tide,15,24,13,2.685
Crassostrea sikamea,19,,1,W,No Tide,15,24,13,2.176
Crassostrea sikamea,19,,2,L,No Tide,15,24,13,2.899
Crassostrea sikamea,19,,2,W,No Tide,15,24,13,1.937
Crassostrea sikamea,19,,3,L,No Tide,15,24,13,2.818
Crassostrea sikamea,19,,3,W,No Tide,15,24,13,1.741
Crassostrea sikamea,19,,4,L,No Tide,15,24,13,2.996
Crassostrea sikamea,19,,4,W,No Tide,15,24,13,1.782
Crassostrea sikamea,19,,5,L,No Tide,15,24,13,3.036
Crassostrea sikamea,19,,5,W,No Tide,15,24,13,1.92
Crassostrea sikamea,19,,6,L,No Tide,15,24,13,2.773
Crassostrea sikamea,19,,6,W,No Tide,15,24,13,1.868
Crassostrea sikamea,19,,7,L,No Tide,15,24,13,2.339
Crassostrea sikamea,19,,7,W,No Tide,15,24,13,1.579
Crassostrea sikamea,19,,8,L,No Tide,15,24,13,2.871
Crassostrea sikamea,19,,8,W,No Tide,15,24,13,1.963
Crassostrea sikamea,19,,9,L,No Tide,15,24,13,2.315
Crassostrea sikamea,19,,9,W,No Tide,15,24,13,2.01
Crassostrea sikamea,19,,10,L,No Tide,15,24,13,2.368
Crassostrea sikamea,19,,10,W,No Tide,15,24,13,1.703
Crassostrea sikamea,19,,1,L,No Tide,21,24,13,2.6
Crassostrea sikamea,19,,1,W,No Tide,21,24,13,1.694
Crassostrea sikamea,19,,2,L,No Tide,21,24,13,2.904
Crassostrea sikamea,19,,2,W,No Tide,21,24,13,1.953
Crassostrea sikamea,19,,3,L,No Tide,21,24,13,2.802
Crassostrea sikamea,19,,3,W,No Tide,21,24,13,1.605
Crassostrea sikamea,19,,4,L,No Tide,21,24,13,3.144
Crassostrea sikamea,19,,4,W,No Tide,21,24,13,1.906
Crassostrea sikamea,19,,5,L,No Tide,21,24,13,3.168
Crassostrea sikamea,19,,5,W,No Tide,21,24,13,1.851
Crassostrea sikamea,19,,6,L,No Tide,21,24,13,2.995
Crassostrea sikamea,19,,6,W,No Tide,21,24,13,1.81
Crassostrea sikamea,19,,7,L,No Tide,21,24,13,2.804
Crassostrea sikamea,19,,7,W,No Tide,21,24,13,1.783
Crassostrea sikamea,19,,8,L,No Tide,21,24,13,3.21
Crassostrea sikamea,19,,8,W,No Tide,21,24,13,1.946
Crassostrea sikamea,19,,9,L,No Tide,21,24,13,3.08
Crassostrea sikamea,19,,9,W,No Tide,21,24,13,1.895
Crassostrea sikamea,19,,10,L,No Tide,21,24,13,2.537
Crassostrea sikamea,19,,10,W,No Tide,21,24,13,1.973
Crassostrea sikamea,19,,1,L,Tide,15,24,14,2.571
Crassostrea sikamea,19,,1,W,Tide,15,24,14,1.829
Crassostrea sikamea,19,,2,L,Tide,15,24,14,2.851
Crassostrea sikamea,19,,2,W,Tide,15,24,14,2.006
Crassostrea sikamea,19,,3,L,Tide,15,24,14,2.348
Crassostrea sikamea,19,,3,W,Tide,15,24,14,1.826
Crassostrea sikamea,19,,4,L,Tide,15,24,14,2.663
Crassostrea sikamea,19,,4,W,Tide,15,24,14,1.949
Crassostrea sikamea,19,,5,L,Tide,15,24,14,2.744
Crassostrea sikamea,19,,5,W,Tide,15,24,14,1.912
Crassostrea sikamea,19,,6,L,Tide,15,24,14,2.979
Crassostrea sikamea,19,,6,W,Tide,15,24,14,2.142
Crassostrea sikamea,19,,7,L,Tide,15,24,14,2.432
Crassostrea sikamea,19,,7,W,Tide,15,24,14,1.75
Crassostrea sikamea,19,,8,L,Tide,15,24,14,2.954
Crassostrea sikamea,19,,8,W,Tide,15,24,14,1.98
Crassostrea sikamea,19,,9,L,Tide,15,24,14,2.703
Crassostrea sikamea,19,,9,W,Tide,15,24,14,1.702
Crassostrea sikamea,19,,10,L,Tide,15,24,14,2.284
Crassostrea sikamea,19,,10,W,Tide,15,24,14,1.79
Crassostrea sikamea,19,,1,L,Tide,21,24,14,3.241
Crassostrea sikamea,19,,1,W,Tide,21,24,14,1.924
Crassostrea sikamea,19,,2,L,Tide,21,24,14,3.068
Crassostrea sikamea,19,,2,W,Tide,21,24,14,2.1
Crassostrea sikamea,19,,3,L,Tide,21,24,14,2.924
Crassostrea sikamea,19,,3,W,Tide,21,24,14,2.006
Crassostrea sikamea,19,,4,L,Tide,21,24,14,3.147
Crassostrea sikamea,19,,4,W,Tide,21,24,14,2.007
Crassostrea sikamea,19,,5,L,Tide,21,24,14,2.869
Crassostrea sikamea,19,,5,W,Tide,21,24,14,1.867
Crassostrea sikamea,19,,6,L,Tide,21,24,14,2.761
Crassostrea sikamea,19,,6,W,Tide,21,24,14,2.224
Crassostrea sikamea,19,,7,L,Tide,21,24,14,2.919
Crassostrea sikamea,19,,7,W,Tide,21,24,14,1.87
Crassostrea sikamea,19,,8,L,Tide,21,24,14,2.8
Crassostrea sikamea,19,,8,W,Tide,21,24,14,1.895
Crassostrea sikamea,19,,9,L,Tide,21,24,14,2.499
Crassostrea sikamea,19,,9,W,Tide,21,24,14,1.785
Crassostrea sikamea,19,,10,L,Tide,21,24,14,2.225
Crassostrea sikamea,19,,10,W,Tide,21,24,14,1.497
Crassostrea sikamea,19,,1,L,No Tide,15,24,14,2.824
Crassostrea sikamea,19,,1,W,No Tide,15,24,14,1.909
Crassostrea sikamea,19,,2,L,No Tide,15,24,14,2.692
Crassostrea sikamea,19,,2,W,No Tide,15,24,14,1.799
Crassostrea sikamea,19,,3,L,No Tide,15,24,14,2.997
Crassostrea sikamea,19,,3,W,No Tide,15,24,14,1.833
Crassostrea sikamea,19,,4,L,No Tide,15,24,14,3.215
Crassostrea sikamea,19,,4,W,No Tide,15,24,14,1.979
Crassostrea sikamea,19,,5,L,No Tide,15,24,14,2.551
Crassostrea sikamea,19,,5,W,No Tide,15,24,14,1.737
Crassostrea sikamea,19,,6,L,No Tide,15,24,14,3.143
Crassostrea sikamea,19,,6,W,No Tide,15,24,14,2.142
Crassostrea sikamea,19,,7,L,No Tide,15,24,14,2.665
Crassostrea sikamea,19,,7,W,No Tide,15,24,14,1.908
Crassostrea sikamea,19,,8,L,No Tide,15,24,14,2.571
Crassostrea sikamea,19,,8,W,No Tide,15,24,14,1.867
Crassostrea sikamea,19,,9,L,No Tide,15,24,14,2.408
Crassostrea sikamea,19,,9,W,No Tide,15,24,14,1.584
Crassostrea sikamea,19,,10,L,No Tide,15,24,14,2.81
Crassostrea sikamea,19,,10,W,No Tide,15,24,14,1.778
Crassostrea sikamea,19,,1,L,No Tide,21,24,14,2.715
Crassostrea sikamea,19,,1,W,No Tide,21,24,14,1.586
Crassostrea sikamea,19,,2,L,No Tide,21,24,14,3.185
Crassostrea sikamea,19,,2,W,No Tide,21,24,14,2.032
Crassostrea sikamea,19,,3,L,No Tide,21,24,14,3.125
Crassostrea sikamea,19,,3,W,No Tide,21,24,14,2.174
Crassostrea sikamea,19,,4,L,No Tide,21,24,14,3.319
Crassostrea sikamea,19,,4,W,No Tide,21,24,14,1.904
Crassostrea sikamea,19,,5,L,No Tide,21,24,14,3.185
Crassostrea sikamea,19,,5,W,No Tide,21,24,14,1.827
Crassostrea sikamea,19,,6,L,No Tide,21,24,14,3.034
Crassostrea sikamea,19,,6,W,No Tide,21,24,14,2.018
Crassostrea sikamea,19,,7,L,No Tide,21,24,14,3.112
Crassostrea sikamea,19,,7,W,No Tide,21,24,14,1.936
Crassostrea sikamea,19,,8,L,No Tide,21,24,14,2.485
Crassostrea sikamea,19,,8,W,No Tide,21,24,14,1.621
Crassostrea sikamea,19,,9,L,No Tide,21,24,14,2.453
Crassostrea sikamea,19,,9,W,No Tide,21,24,14,1.442
Crassostrea sikamea,19,,10,L,No Tide,21,24,14,2.554
Crassostrea sikamea,19,,10,W,No Tide,21,24,14,1.597
Crassostrea sikamea,19,,1,L,Tide,15,24,15,2.671
Crassostrea sikamea,19,,1,W,Tide,15,24,15,1.732
Crassostrea sikamea,19,,2,L,Tide,15,24,15,2.718
Crassostrea sikamea,19,,2,W,Tide,15,24,15,1.71
Crassostrea sikamea,19,,3,L,Tide,15,24,15,2.064
Crassostrea sikamea,19,,3,W,Tide,15,24,15,1.46
Crassostrea sikamea,19,,4,L,Tide,15,24,15,2.964
Crassostrea sikamea,19,,4,W,Tide,15,24,15,1.816
Crassostrea sikamea,19,,5,L,Tide,15,24,15,2.265
Crassostrea sikamea,19,,5,W,Tide,15,24,15,1.687
Crassostrea sikamea,19,,6,L,Tide,15,24,15,2.355
Crassostrea sikamea,19,,6,W,Tide,15,24,15,1.735
Crassostrea sikamea,19,,7,L,Tide,15,24,15,2.584
Crassostrea sikamea,19,,7,W,Tide,15,24,15,1.871
Crassostrea sikamea,19,,8,L,Tide,15,24,15,2.648
Crassostrea sikamea,19,,8,W,Tide,15,24,15,1.842
Crassostrea sikamea,19,,9,L,Tide,15,24,15,2.452
Crassostrea sikamea,19,,9,W,Tide,15,24,15,1.847
Crassostrea sikamea,19,,10,L,Tide,15,24,15,2.515
Crassostrea sikamea,19,,10,W,Tide,15,24,15,1.806
Crassostrea sikamea,19,,1,L,Tide,21,24,15,2.277
Crassostrea sikamea,19,,1,W,Tide,21,24,15,1.599
Crassostrea sikamea,19,,2,L,Tide,21,24,15,2.622
Crassostrea sikamea,19,,2,W,Tide,21,24,15,1.455
Crassostrea sikamea,19,,3,L,Tide,21,24,15,2.216
Crassostrea sikamea,19,,3,W,Tide,21,24,15,2.056
Crassostrea sikamea,19,,4,L,Tide,21,24,15,2.388
Crassostrea sikamea,19,,4,W,Tide,21,24,15,1.979
Crassostrea sikamea,19,,5,L,Tide,21,24,15,2.652
Crassostrea sikamea,19,,5,W,Tide,21,24,15,1.752
Crassostrea sikamea,19,,6,L,Tide,21,24,15,2.838
Crassostrea sikamea,19,,6,W,Tide,21,24,15,1.907
Crassostrea sikamea,19,,7,L,Tide,21,24,15,2.584
Crassostrea sikamea,19,,7,W,Tide,21,24,15,1.996
Crassostrea sikamea,19,,8,L,Tide,21,24,15,2.478
Crassostrea sikamea,19,,8,W,Tide,21,24,15,2.078
Crassostrea sikamea,19,,9,L,Tide,21,24,15,2.53
Crassostrea sikamea,19,,9,W,Tide,21,24,15,1.698
Crassostrea sikamea,19,,10,L,Tide,21,24,15,NA
Crassostrea sikamea,19,,10,W,Tide,21,24,15,NA
Crassostrea sikamea,19,,1,L,No Tide,15,24,15,3.323
Crassostrea sikamea,19,,1,W,No Tide,15,24,15,2.053
Crassostrea sikamea,19,,2,L,No Tide,15,24,15,2.647
Crassostrea sikamea,19,,2,W,No Tide,15,24,15,1.803
Crassostrea sikamea,19,,3,L,No Tide,15,24,15,2.635
Crassostrea sikamea,19,,3,W,No Tide,15,24,15,2.173
Crassostrea sikamea,19,,4,L,No Tide,15,24,15,2.532
Crassostrea sikamea,19,,4,W,No Tide,15,24,15,1.725
Crassostrea sikamea,19,,5,L,No Tide,15,24,15,2.883
Crassostrea sikamea,19,,5,W,No Tide,15,24,15,1.891
Crassostrea sikamea,19,,6,L,No Tide,15,24,15,2.333
Crassostrea sikamea,19,,6,W,No Tide,15,24,15,1.607
Crassostrea sikamea,19,,7,L,No Tide,15,24,15,3.248
Crassostrea sikamea,19,,7,W,No Tide,15,24,15,2.013
Crassostrea sikamea,19,,8,L,No Tide,15,24,15,2.801
Crassostrea sikamea,19,,8,W,No Tide,15,24,15,1.768
Crassostrea sikamea,19,,9,L,No Tide,15,24,15,2.505
Crassostrea sikamea,19,,9,W,No Tide,15,24,15,1.814
Crassostrea sikamea,19,,10,L,No Tide,15,24,15,2.851
Crassostrea sikamea,19,,10,W,No Tide,15,24,15,1.834
Crassostrea sikamea,19,,1,L,No Tide,21,24,15,2.907
Crassostrea sikamea,19,,1,W,No Tide,21,24,15,1.811
Crassostrea sikamea,19,,2,L,No Tide,21,24,15,2.556
Crassostrea sikamea,19,,2,W,No Tide,21,24,15,1.637
Crassostrea sikamea,19,,3,L,No Tide,21,24,15,2.726
Crassostrea sikamea,19,,3,W,No Tide,21,24,15,1.864
Crassostrea sikamea,19,,4,L,No Tide,21,24,15,2.673
Crassostrea sikamea,19,,4,W,No Tide,21,24,15,1.731
Crassostrea sikamea,19,,5,L,No Tide,21,24,15,2.46
Crassostrea sikamea,19,,5,W,No Tide,21,24,15,1.807
Crassostrea sikamea,19,,6,L,No Tide,21,24,15,3.017
Crassostrea sikamea,19,,6,W,No Tide,21,24,15,1.794
Crassostrea sikamea,19,,7,L,No Tide,21,24,15,2.434
Crassostrea sikamea,19,,7,W,No Tide,21,24,15,1.768
Crassostrea sikamea,19,,8,L,No Tide,21,24,15,2.35
Crassostrea sikamea,19,,8,W,No Tide,21,24,15,1.576
Crassostrea sikamea,19,,9,L,No Tide,21,24,15,2.934
Crassostrea sikamea,19,,9,W,No Tide,21,24,15,1.956
Crassostrea sikamea,19,,10,L,No Tide,21,24,15,2.763
Crassostrea sikamea,19,,10,W,No Tide,21,24,15,1.698
Crassostrea sikamea,19,,1,L,Tide,15,21,16,2.516
Crassostrea sikamea,19,,1,W,Tide,15,21,16,2.093
Crassostrea sikamea,19,,2,L,Tide,15,21,16,3.008
Crassostrea sikamea,19,,2,W,Tide,15,21,16,1.827
Crassostrea sikamea,19,,3,L,Tide,15,21,16,2.518
Crassostrea sikamea,19,,3,W,Tide,15,21,16,1.708
Crassostrea sikamea,19,,4,L,Tide,15,21,16,3.01
Crassostrea sikamea,19,,4,W,Tide,15,21,16,1.758
Crassostrea sikamea,19,,5,L,Tide,15,21,16,2.953
Crassostrea sikamea,19,,5,W,Tide,15,21,16,1.807
Crassostrea sikamea,19,,6,L,Tide,15,21,16,3.117
Crassostrea sikamea,19,,6,W,Tide,15,21,16,1.709
Crassostrea sikamea,19,,7,L,Tide,15,21,16,2.815
Crassostrea sikamea,19,,7,W,Tide,15,21,16,2.162
Crassostrea sikamea,19,,8,L,Tide,15,21,16,2.389
Crassostrea sikamea,19,,8,W,Tide,15,21,16,1.595
Crassostrea sikamea,19,,9,L,Tide,15,21,16,2.484
Crassostrea sikamea,19,,9,W,Tide,15,21,16,1.643
Crassostrea sikamea,19,,10,L,Tide,15,21,16,2.339
Crassostrea sikamea,19,,10,W,Tide,15,21,16,1.701
Crassostrea sikamea,19,,1,L,Tide,21,21,16,3.137
Crassostrea sikamea,19,,1,W,Tide,21,21,16,1.995
Crassostrea sikamea,19,,2,L,Tide,21,21,16,2.769
Crassostrea sikamea,19,,2,W,Tide,21,21,16,1.756
Crassostrea sikamea,19,,3,L,Tide,21,21,16,2.618
Crassostrea sikamea,19,,3,W,Tide,21,21,16,1.791
Crassostrea sikamea,19,,4,L,Tide,21,21,16,2.334
Crassostrea sikamea,19,,4,W,Tide,21,21,16,1.655
Crassostrea sikamea,19,,5,L,Tide,21,21,16,3.049
Crassostrea sikamea,19,,5,W,Tide,21,21,16,1.832
Crassostrea sikamea,19,,6,L,Tide,21,21,16,2.392
Crassostrea sikamea,19,,6,W,Tide,21,21,16,1.695
Crassostrea sikamea,19,,7,L,Tide,21,21,16,2.94
Crassostrea sikamea,19,,7,W,Tide,21,21,16,1.873
Crassostrea sikamea,19,,8,L,Tide,21,21,16,2.434
Crassostrea sikamea,19,,8,W,Tide,21,21,16,1.737
Crassostrea sikamea,19,,9,L,Tide,21,21,16,NA
Crassostrea sikamea,19,,9,W,Tide,21,21,16,NA
Crassostrea sikamea,19,,10,L,Tide,21,21,16,NA
Crassostrea sikamea,19,,10,W,Tide,21,21,16,NA
Crassostrea sikamea,19,,1,L,No Tide,15,21,16,3.365
Crassostrea sikamea,19,,1,W,No Tide,15,21,16,2.027
Crassostrea sikamea,19,,2,L,No Tide,15,21,16,2.473
Crassostrea sikamea,19,,2,W,No Tide,15,21,16,1.794
Crassostrea sikamea,19,,3,L,No Tide,15,21,16,3.278
Crassostrea sikamea,19,,3,W,No Tide,15,21,16,2.067
Crassostrea sikamea,19,,4,L,No Tide,15,21,16,3.35
Crassostrea sikamea,19,,4,W,No Tide,15,21,16,1.823
Crassostrea sikamea,19,,5,L,No Tide,15,21,16,2.933
Crassostrea sikamea,19,,5,W,No Tide,15,21,16,1.972
Crassostrea sikamea,19,,6,L,No Tide,15,21,16,2.68
Crassostrea sikamea,19,,6,W,No Tide,15,21,16,1.806
Crassostrea sikamea,19,,7,L,No Tide,15,21,16,2.945
Crassostrea sikamea,19,,7,W,No Tide,15,21,16,1.919
Crassostrea sikamea,19,,8,L,No Tide,15,21,16,2.598
Crassostrea sikamea,19,,8,W,No Tide,15,21,16,1.709
Crassostrea sikamea,19,,9,L,No Tide,15,21,16,3.158
Crassostrea sikamea,19,,9,W,No Tide,15,21,16,2.003
Crassostrea sikamea,19,,10,L,No Tide,15,21,16,2.476
Crassostrea sikamea,19,,10,W,No Tide,15,21,16,1.586
Crassostrea sikamea,19,,1,L,No Tide,21,21,16,2.982
Crassostrea sikamea,19,,1,W,No Tide,21,21,16,2.202
Crassostrea sikamea,19,,2,L,No Tide,21,21,16,3.117
Crassostrea sikamea,19,,2,W,No Tide,21,21,16,2.14
Crassostrea sikamea,19,,3,L,No Tide,21,21,16,2.751
Crassostrea sikamea,19,,3,W,No Tide,21,21,16,1.586
Crassostrea sikamea,19,,4,L,No Tide,21,21,16,3.295
Crassostrea sikamea,19,,4,W,No Tide,21,21,16,2.037
Crassostrea sikamea,19,,5,L,No Tide,21,21,16,2.752
Crassostrea sikamea,19,,5,W,No Tide,21,21,16,1.791
Crassostrea sikamea,19,,6,L,No Tide,21,21,16,3.281
Crassostrea sikamea,19,,6,W,No Tide,21,21,16,2.119
Crassostrea sikamea,19,,7,L,No Tide,21,21,16,3.064
Crassostrea sikamea,19,,7,W,No Tide,21,21,16,2.162
Crassostrea sikamea,19,,8,L,No Tide,21,21,16,3.186
Crassostrea sikamea,19,,8,W,No Tide,21,21,16,1.887
Crassostrea sikamea,19,,9,L,No Tide,21,21,16,2.953
Crassostrea sikamea,19,,9,W,No Tide,21,21,16,1.627
Crassostrea sikamea,19,,10,L,No Tide,21,21,16,2.598
Crassostrea sikamea,19,,10,W,No Tide,21,21,16,1.819
Crassostrea sikamea,19,,1,L,Tide,15,21,17,2.46
Crassostrea sikamea,19,,1,W,Tide,15,21,17,1.879
Crassostrea sikamea,19,,2,L,Tide,15,21,17,2.691
Crassostrea sikamea,19,,2,W,Tide,15,21,17,1.711
Crassostrea sikamea,19,,3,L,Tide,15,21,17,2.7
Crassostrea sikamea,19,,3,W,Tide,15,21,17,1.639
Crassostrea sikamea,19,,4,L,Tide,15,21,17,2.655
