Species,SH_Temp,SH_Tide,MHW,Tank,Oyster_Numb,Mortality,D_A
O_lurida,15,No Tide,24,15,17,0,Alive
O_lurida,15,No Tide,24,15,18,0,Alive
O_lurida,15,No Tide,24,15,19,0,Alive
O_lurida,15,No Tide,24,15,20,0,Alive
O_lurida,15,Tide,24,15,1,0,Alive
O_lurida,15,Tide,24,15,2,0,Alive
O_lurida,15,Tide,24,15,3,0,Alive
O_lurida,15,Tide,24,15,4,0,Alive
O_lurida,15,Tide,24,15,5,0,Alive
O_lurida,15,Tide,24,15,6,0,Alive
O_lurida,15,Tide,24,15,7,0,Alive
O_lurida,15,Tide,24,15,8,0,Alive
O_lurida,15,Tide,24,15,9,0,Alive
O_lurida,15,Tide,24,15,10,0,Alive
O_lurida,15,Tide,24,15,11,0,Alive
O_lurida,15,Tide,24,15,12,0,Alive
O_lurida,15,Tide,24,15,13,0,Alive
O_lurida,15,Tide,24,15,14,0,Alive
O_lurida,15,Tide,24,15,15,0,Alive
O_lurida,15,Tide,24,15,16,0,Alive
O_lurida,15,Tide,24,15,17,0,Alive
O_lurida,15,Tide,24,15,18,0,Alive
O_lurida,15,Tide,24,15,19,0,Alive
O_lurida,15,Tide,24,15,20,0,Alive
O_lurida,21,Tide,24,15,1,0,Alive
O_lurida,21,Tide,24,15,2,0,Alive
O_lurida,21,Tide,24,15,3,0,Alive
O_lurida,21,Tide,24,15,4,0,Alive
O_lurida,21,Tide,24,15,5,0,Alive
O_lurida,21,Tide,24,15,6,0,Alive
O_lurida,21,Tide,24,15,7,0,Alive
O_lurida,21,Tide,24,15,8,0,Alive
O_lurida,21,Tide,24,15,9,0,Alive
O_lurida,21,Tide,24,15,10,0,Alive
O_lurida,21,Tide,24,15,11,0,Alive
O_lurida,21,Tide,24,15,12,0,Alive
O_lurida,21,Tide,24,15,13,0,Alive
O_lurida,21,Tide,24,15,14,0,Alive
O_lurida,21,Tide,24,15,15,0,Alive
O_lurida,21,Tide,24,15,16,0,Alive
O_lurida,21,Tide,24,15,17,0,Alive
O_lurida,21,Tide,24,15,18,0,Alive
O_lurida,21,Tide,24,15,19,0,Alive
O_lurida,21,Tide,24,15,20,0,Alive
O_lurida,21,No Tide,24,15,1,0,Alive
O_lurida,21,No Tide,24,15,2,0,Alive
O_lurida,21,No Tide,24,15,3,0,Alive
O_lurida,21,No Tide,24,15,4,0,Alive
O_lurida,21,No Tide,24,15,5,0,Alive
O_lurida,21,No Tide,24,15,6,0,Alive
O_lurida,21,No Tide,24,15,7,0,Alive
O_lurida,21,No Tide,24,15,8,0,Alive
O_lurida,21,No Tide,24,15,9,0,Alive
O_lurida,21,No Tide,24,15,10,0,Alive
O_lurida,21,No Tide,24,15,11,0,Alive
O_lurida,21,No Tide,24,15,12,0,Alive
O_lurida,21,No Tide,24,15,13,0,Alive
O_lurida,21,No Tide,24,15,14,0,Alive
O_lurida,21,No Tide,24,15,15,0,Alive
O_lurida,21,No Tide,24,15,16,0,Alive
O_lurida,21,No Tide,24,15,17,0,Alive
O_lurida,21,No Tide,24,15,18,0,Alive
O_lurida,21,No Tide,24,15,19,0,Alive
O_lurida,21,No Tide,24,15,20,0,Alive
O_lurida,15,No Tide,21,16,1,0,Alive
O_lurida,15,No Tide,21,16,2,0,Alive
O_lurida,15,No Tide,21,16,3,0,Alive
O_lurida,15,No Tide,21,16,4,0,Alive
O_lurida,15,No Tide,21,16,5,0,Alive
O_lurida,15,No Tide,21,16,6,0,Alive
O_lurida,15,No Tide,21,16,7,0,Alive
O_lurida,15,No Tide,21,16,8,0,Alive
O_lurida,15,No Tide,21,16,9,0,Alive
O_lurida,15,No Tide,21,16,10,0,Alive
O_lurida,15,No Tide,21,16,11,0,Alive
O_lurida,15,No Tide,21,16,12,0,Alive
O_lurida,15,No Tide,21,16,13,0,Alive
O_lurida,15,No Tide,21,16,14,0,Alive
O_lurida,15,No Tide,21,16,15,0,Alive
O_lurida,15,No Tide,21,16,16,0,Alive
O_lurida,15,No Tide,21,16,17,0,Alive
O_lurida,15,No Tide,21,16,18,0,Alive
O_lurida,15,No Tide,21,16,19,0,Alive
O_lurida,15,No Tide,21,16,20,0,Alive
O_lurida,15,Tide,21,16,1,1,Dead
O_lurida,15,Tide,21,16,2,0,Alive
O_lurida,15,Tide,21,16,3,0,Alive
O_lurida,15,Tide,21,16,4,0,Alive
O_lurida,15,Tide,21,16,5,0,Alive
O_lurida,15,Tide,21,16,6,0,Alive
O_lurida,15,Tide,21,16,7,0,Alive
O_lurida,15,Tide,21,16,8,0,Alive
O_lurida,15,Tide,21,16,9,0,Alive
O_lurida,15,Tide,21,16,10,0,Alive
O_lurida,15,Tide,21,16,11,0,Alive
O_lurida,15,Tide,21,16,12,0,Alive
O_lurida,15,Tide,21,16,13,0,Alive
O_lurida,15,Tide,21,16,14,0,Alive
O_lurida,15,Tide,21,16,15,0,Alive
O_lurida,15,Tide,21,16,16,0,Alive
O_lurida,15,Tide,21,16,17,0,Alive
O_lurida,15,Tide,21,16,18,0,Alive
O_lurida,15,Tide,21,16,19,0,Alive
O_lurida,15,Tide,21,16,20,0,Alive
O_lurida,21,Tide,21,16,1,0,Alive
O_lurida,21,Tide,21,16,2,0,Alive
O_lurida,21,Tide,21,16,3,0,Alive
O_lurida,21,Tide,21,16,4,0,Alive
O_lurida,21,Tide,21,16,5,0,Alive
O_lurida,21,Tide,21,16,6,0,Alive
O_lurida,21,Tide,21,16,7,0,Alive
O_lurida,21,Tide,21,16,8,0,Alive
O_lurida,21,Tide,21,16,9,0,Alive
O_lurida,21,Tide,21,16,10,0,Alive
O_lurida,21,Tide,21,16,11,0,Alive
O_lurida,21,Tide,21,16,12,0,Alive
O_lurida,21,Tide,21,16,13,0,Alive
O_lurida,21,Tide,21,16,14,0,Alive
O_lurida,21,Tide,21,16,15,0,Alive
O_lurida,21,Tide,21,16,16,0,Alive
O_lurida,21,Tide,21,16,17,0,Alive
O_lurida,21,Tide,21,16,18,0,Alive
O_lurida,21,Tide,21,16,19,0,Alive
O_lurida,21,Tide,21,16,20,0,Alive
O_lurida,21,No Tide,21,16,1,0,Alive
O_lurida,21,No Tide,21,16,2,0,Alive
O_lurida,21,No Tide,21,16,3,0,Alive
O_lurida,21,No Tide,21,16,4,0,Alive
O_lurida,21,No Tide,21,16,5,0,Alive
O_lurida,21,No Tide,21,16,6,0,Alive
O_lurida,21,No Tide,21,16,7,0,Alive
O_lurida,21,No Tide,21,16,8,0,Alive
O_lurida,21,No Tide,21,16,9,0,Alive
O_lurida,21,No Tide,21,16,10,0,Alive
O_lurida,21,No Tide,21,16,11,0,Alive
O_lurida,21,No Tide,21,16,12,0,Alive
O_lurida,21,No Tide,21,16,13,0,Alive
O_lurida,21,No Tide,21,16,14,0,Alive
O_lurida,21,No Tide,21,16,15,0,Alive
O_lurida,21,No Tide,21,16,16,0,Alive
O_lurida,21,No Tide,21,16,17,0,Alive
O_lurida,21,No Tide,21,16,18,0,Alive
O_lurida,21,No Tide,21,16,19,0,Alive
O_lurida,21,No Tide,21,16,20,0,Alive
O_lurida,15,No Tide,21,17,1,0,Alive
O_lurida,15,No Tide,21,17,2,0,Alive
O_lurida,15,No Tide,21,17,3,0,Alive
O_lurida,15,No Tide,21,17,4,0,Alive
O_lurida,15,No Tide,21,17,5,0,Alive
O_lurida,15,No Tide,21,17,6,0,Alive
O_lurida,15,No Tide,21,17,7,0,Alive
O_lurida,15,No Tide,21,17,8,0,Alive
O_lurida,15,No Tide,21,17,9,0,Alive
O_lurida,15,No Tide,21,17,10,0,Alive
O_lurida,15,No Tide,21,17,11,0,Alive
O_lurida,15,No Tide,21,17,12,0,Alive
O_lurida,15,No Tide,21,17,13,0,Alive
O_lurida,15,No Tide,21,17,14,0,Alive
O_lurida,15,No Tide,21,17,15,0,Alive
O_lurida,15,No Tide,21,17,16,0,Alive
O_lurida,15,No Tide,21,17,17,0,Alive
O_lurida,15,No Tide,21,17,18,0,Alive
O_lurida,15,No Tide,21,17,19,0,Alive
O_lurida,15,No Tide,21,17,20,0,Alive
O_lurida,15,Tide,21,17,1,1,Dead
O_lurida,15,Tide,21,17,2,0,Alive
O_lurida,15,Tide,21,17,3,0,Alive
O_lurida,15,Tide,21,17,4,0,Alive
O_lurida,15,Tide,21,17,5,0,Alive
O_lurida,15,Tide,21,17,6,0,Alive
O_lurida,15,Tide,21,17,7,0,Alive
O_lurida,15,Tide,21,17,8,0,Alive
O_lurida,15,Tide,21,17,9,0,Alive
O_lurida,15,Tide,21,17,10,0,Alive
O_lurida,15,Tide,21,17,11,0,Alive
O_lurida,15,Tide,21,17,12,0,Alive
O_lurida,15,Tide,21,17,13,0,Alive
O_lurida,15,Tide,21,17,14,0,Alive
O_lurida,15,Tide,21,17,15,0,Alive
O_lurida,15,Tide,21,17,16,0,Alive
O_lurida,15,Tide,21,17,17,0,Alive
O_lurida,15,Tide,21,17,18,0,Alive
O_lurida,15,Tide,21,17,19,0,Alive
O_lurida,15,Tide,21,17,20,0,Alive
O_lurida,21,Tide,21,17,1,0,Alive
O_lurida,21,Tide,21,17,2,0,Alive
O_lurida,21,Tide,21,17,3,0,Alive
O_lurida,21,Tide,21,17,4,0,Alive
O_lurida,21,Tide,21,17,5,0,Alive
O_lurida,21,Tide,21,17,6,0,Alive
O_lurida,21,Tide,21,17,7,0,Alive
O_lurida,21,Tide,21,17,8,0,Alive
O_lurida,21,Tide,21,17,9,0,Alive
O_lurida,21,Tide,21,17,10,0,Alive
O_lurida,21,Tide,21,17,11,0,Alive
O_lurida,21,Tide,21,17,12,0,Alive
O_lurida,21,Tide,21,17,13,0,Alive
O_lurida,21,Tide,21,17,14,0,Alive
O_lurida,21,Tide,21,17,15,0,Alive
O_lurida,21,Tide,21,17,16,0,Alive
O_lurida,21,Tide,21,17,17,0,Alive
O_lurida,21,Tide,21,17,18,0,Alive
O_lurida,21,Tide,21,17,19,0,Alive
O_lurida,21,Tide,21,17,20,0,Alive
O_lurida,21,No Tide,21,17,1,0,Alive
O_lurida,21,No Tide,21,17,2,0,Alive
O_lurida,21,No Tide,21,17,3,0,Alive
O_lurida,21,No Tide,21,17,4,0,Alive
O_lurida,21,No Tide,21,17,5,0,Alive
O_lurida,21,No Tide,21,17,6,0,Alive
O_lurida,21,No Tide,21,17,7,0,Alive
O_lurida,21,No Tide,21,17,8,0,Alive
O_lurida,21,No Tide,21,17,9,0,Alive
O_lurida,21,No Tide,21,17,10,0,Alive
O_lurida,21,No Tide,21,17,11,0,Alive
O_lurida,21,No Tide,21,17,12,0,Alive
O_lurida,21,No Tide,21,17,13,0,Alive
O_lurida,21,No Tide,21,17,14,0,Alive
O_lurida,21,No Tide,21,17,15,0,Alive
O_lurida,21,No Tide,21,17,16,0,Alive
O_lurida,21,No Tide,21,17,17,0,Alive
O_lurida,21,No Tide,21,17,18,0,Alive
O_lurida,21,No Tide,21,17,19,0,Alive
O_lurida,21,No Tide,21,17,20,0,Alive
O_lurida,15,No Tide,21,18,1,0,Alive
O_lurida,15,No Tide,21,18,2,0,Alive
O_lurida,15,No Tide,21,18,3,0,Alive
O_lurida,15,No Tide,21,18,4,0,Alive
O_lurida,15,No Tide,21,18,5,0,Alive
O_lurida,15,No Tide,21,18,6,0,Alive
O_lurida,15,No Tide,21,18,7,0,Alive
O_lurida,15,No Tide,21,18,8,0,Alive
O_lurida,15,No Tide,21,18,9,0,Alive
O_lurida,15,No Tide,21,18,10,0,Alive
O_lurida,15,No Tide,21,18,11,0,Alive
O_lurida,15,No Tide,21,18,12,0,Alive
O_lurida,15,No Tide,21,18,13,0,Alive
O_lurida,15,No Tide,21,18,14,0,Alive
O_lurida,15,No Tide,21,18,15,0,Alive
O_lurida,15,No Tide,21,18,16,0,Alive
O_lurida,15,No Tide,21,18,17,0,Alive
O_lurida,15,No Tide,21,18,18,0,Alive
O_lurida,15,No Tide,21,18,19,0,Alive
O_lurida,15,No Tide,21,18,20,0,Alive
O_lurida,15,Tide,21,18,1,1,Dead
O_lurida,15,Tide,21,18,2,0,Alive
O_lurida,15,Tide,21,18,3,0,Alive
O_lurida,15,Tide,21,18,4,0,Alive
O_lurida,15,Tide,21,18,5,0,Alive
O_lurida,15,Tide,21,18,6,0,Alive
O_lurida,15,Tide,21,18,7,0,Alive
O_lurida,15,Tide,21,18,8,0,Alive
O_lurida,15,Tide,21,18,9,0,Alive
O_lurida,15,Tide,21,18,10,0,Alive
O_lurida,15,Tide,21,18,11,0,Alive
O_lurida,15,Tide,21,18,12,0,Alive
O_lurida,15,Tide,21,18,13,0,Alive
O_lurida,15,Tide,21,18,14,0,Alive
O_lurida,15,Tide,21,18,15,0,Alive
O_lurida,15,Tide,21,18,16,0,Alive
O_lurida,15,Tide,21,18,17,0,Alive
O_lurida,15,Tide,21,18,18,0,Alive
O_lurida,15,Tide,21,18,19,0,Alive
O_lurida,15,Tide,21,18,20,0,Alive
O_lurida,21,Tide,21,18,1,0,Alive
O_lurida,21,Tide,21,18,2,0,Alive
O_lurida,21,Tide,21,18,3,0,Alive
O_lurida,21,Tide,21,18,4,0,Alive
O_lurida,21,Tide,21,18,5,0,Alive
O_lurida,21,Tide,21,18,6,0,Alive
O_lurida,21,Tide,21,18,7,0,Alive
O_lurida,21,Tide,21,18,8,0,Alive
O_lurida,21,Tide,21,18,9,0,Alive
O_lurida,21,Tide,21,18,10,0,Alive
O_lurida,21,Tide,21,18,11,0,Alive
O_lurida,21,Tide,21,18,12,0,Alive
O_lurida,21,Tide,21,18,13,0,Alive
O_lurida,21,Tide,21,18,14,0,Alive
O_lurida,21,Tide,21,18,15,0,Alive
O_lurida,21,Tide,21,18,16,0,Alive
O_lurida,21,Tide,21,18,17,0,Alive
O_lurida,21,Tide,21,18,18,0,Alive
O_lurida,21,Tide,21,18,19,0,Alive
O_lurida,21,Tide,21,18,20,0,Alive
O_lurida,21,No Tide,21,18,1,1,Dead
O_lurida,21,No Tide,21,18,2,0,Alive
O_lurida,21,No Tide,21,18,3,0,Alive
O_lurida,21,No Tide,21,18,4,0,Alive
O_lurida,21,No Tide,21,18,5,0,Alive
O_lurida,21,No Tide,21,18,6,0,Alive
O_lurida,21,No Tide,21,18,7,0,Alive
O_lurida,21,No Tide,21,18,8,0,Alive
O_lurida,21,No Tide,21,18,9,0,Alive
O_lurida,21,No Tide,21,18,10,0,Alive
O_lurida,21,No Tide,21,18,11,0,Alive
O_lurida,21,No Tide,21,18,12,0,Alive
O_lurida,21,No Tide,21,18,13,0,Alive
O_lurida,21,No Tide,21,18,14,0,Alive
O_lurida,21,No Tide,21,18,15,0,Alive
O_lurida,21,No Tide,21,18,16,0,Alive
O_lurida,21,No Tide,21,18,17,0,Alive
O_lurida,21,No Tide,21,18,18,0,Alive
O_lurida,21,No Tide,21,18,19,0,Alive
O_lurida,21,No Tide,21,18,20,0,Alive
O_lurida,15,No Tide,21,19,1,0,Alive
O_lurida,15,No Tide,21,19,2,0,Alive
O_lurida,15,No Tide,21,19,3,0,Alive
O_lurida,15,No Tide,21,19,4,0,Alive
O_lurida,15,No Tide,21,19,5,0,Alive
O_lurida,15,No Tide,21,19,6,0,Alive
O_lurida,15,No Tide,21,19,7,0,Alive
O_lurida,15,No Tide,21,19,8,0,Alive
O_lurida,15,No Tide,21,19,9,0,Alive
O_lurida,15,No Tide,21,19,10,0,Alive
O_lurida,15,No Tide,21,19,11,0,Alive
O_lurida,15,No Tide,21,19,12,0,Alive
O_lurida,15,No Tide,21,19,13,0,Alive
O_lurida,15,No Tide,21,19,14,0,Alive
O_lurida,15,No Tide,21,19,15,0,Alive
O_lurida,15,No Tide,21,19,16,0,Alive
O_lurida,15,No Tide,21,19,17,0,Alive
O_lurida,15,No Tide,21,19,18,0,Alive
O_lurida,15,No Tide,21,19,19,0,Alive
O_lurida,15,No Tide,21,19,20,0,Alive
O_lurida,15,Tide,21,19,1,0,Alive
O_lurida,15,Tide,21,19,2,0,Alive
O_lurida,15,Tide,21,19,3,0,Alive
O_lurida,15,Tide,21,19,4,0,Alive
O_lurida,15,Tide,21,19,5,0,Alive
O_lurida,15,Tide,21,19,6,0,Alive
O_lurida,15,Tide,21,19,7,0,Alive
O_lurida,15,Tide,21,19,8,0,Alive
O_lurida,15,Tide,21,19,9,0,Alive
O_lurida,15,Tide,21,19,10,0,Alive
O_lurida,15,Tide,21,19,11,0,Alive
O_lurida,15,Tide,21,19,12,0,Alive
O_lurida,15,Tide,21,19,13,0,Alive
O_lurida,15,Tide,21,19,14,0,Alive
O_lurida,15,Tide,21,19,15,0,Alive
O_lurida,15,Tide,21,19,16,0,Alive
O_lurida,15,Tide,21,19,17,0,Alive
O_lurida,15,Tide,21,19,18,0,Alive
O_lurida,15,Tide,21,19,19,0,Alive
O_lurida,15,Tide,21,19,20,0,Alive
O_lurida,21,Tide,21,19,1,0,Alive
O_lurida,21,Tide,21,19,2,0,Alive
O_lurida,21,Tide,21,19,3,0,Alive
O_lurida,21,Tide,21,19,4,0,Alive
O_lurida,21,Tide,21,19,5,0,Alive
O_lurida,21,Tide,21,19,6,0,Alive
O_lurida,21,Tide,21,19,7,0,Alive
O_lurida,21,Tide,21,19,8,0,Alive
O_lurida,21,Tide,21,19,9,0,Alive
O_lurida,21,Tide,21,19,10,0,Alive
O_lurida,21,Tide,21,19,11,0,Alive
O_lurida,21,Tide,21,19,12,0,Alive
O_lurida,21,Tide,21,19,13,0,Alive
O_lurida,21,Tide,21,19,14,0,Alive
O_lurida,21,Tide,21,19,15,0,Alive
O_lurida,21,Tide,21,19,16,0,Alive
O_lurida,21,Tide,21,19,17,0,Alive
O_lurida,21,Tide,21,19,18,0,Alive
O_lurida,21,Tide,21,19,19,0,Alive
O_lurida,21,Tide,21,19,20,0,Alive
O_lurida,21,No Tide,21,19,1,0,Alive
O_lurida,21,No Tide,21,19,2,0,Alive
O_lurida,21,No Tide,21,19,3,0,Alive
O_lurida,21,No Tide,21,19,4,0,Alive
O_lurida,21,No Tide,21,19,5,0,Alive
O_lurida,21,No Tide,21,19,6,0,Alive
O_lurida,21,No Tide,21,19,7,0,Alive
O_lurida,21,No Tide,21,19,8,0,Alive
O_lurida,21,No Tide,21,19,9,0,Alive
O_lurida,21,No Tide,21,19,10,0,Alive
O_lurida,21,No Tide,21,19,11,0,Alive
O_lurida,21,No Tide,21,19,12,0,Alive
O_lurida,21,No Tide,21,19,13,0,Alive
O_lurida,21,No Tide,21,19,14,0,Alive
O_lurida,21,No Tide,21,19,15,0,Alive
O_lurida,21,No Tide,21,19,16,0,Alive
O_lurida,21,No Tide,21,19,17,0,Alive
O_lurida,21,No Tide,21,19,18,0,Alive
O_lurida,21,No Tide,21,19,19,0,Alive
O_lurida,21,No Tide,21,19,20,0,Alive
O_lurida,15,No Tide,21,20,1,1,Dead
O_lurida,15,No Tide,21,20,2,0,Alive
O_lurida,15,No Tide,21,20,3,0,Alive
O_lurida,15,No Tide,21,20,4,0,Alive
O_lurida,15,No Tide,21,20,5,0,Alive
O_lurida,15,No Tide,21,20,6,0,Alive
O_lurida,15,No Tide,21,20,7,0,Alive
O_lurida,15,No Tide,21,20,8,0,Alive
O_lurida,15,No Tide,21,20,9,0,Alive
O_lurida,15,No Tide,21,20,10,0,Alive
O_lurida,15,No Tide,21,20,11,0,Alive
O_lurida,15,No Tide,21,20,12,0,Alive
O_lurida,15,No Tide,21,20,13,0,Alive
O_lurida,15,No Tide,21,20,14,0,Alive
O_lurida,15,No Tide,21,20,15,0,Alive
O_lurida,15,No Tide,21,20,16,0,Alive
O_lurida,15,No Tide,21,20,17,0,Alive
O_lurida,15,No Tide,21,20,18,0,Alive
O_lurida,15,No Tide,21,20,19,0,Alive
O_lurida,15,No Tide,21,20,20,0,Alive
O_lurida,15,Tide,21,20,1,0,Alive
O_lurida,15,Tide,21,20,2,0,Alive
O_lurida,15,Tide,21,20,3,0,Alive
O_lurida,15,Tide,21,20,4,0,Alive
O_lurida,15,Tide,21,20,5,0,Alive
O_lurida,15,Tide,21,20,6,0,Alive
O_lurida,15,Tide,21,20,7,0,Alive
O_lurida,15,Tide,21,20,8,0,Alive
O_lurida,15,Tide,21,20,9,0,Alive
O_lurida,15,Tide,21,20,10,0,Alive
O_lurida,15,Tide,21,20,11,0,Alive
O_lurida,15,Tide,21,20,12,0,Alive
O_lurida,15,Tide,21,20,13,0,Alive
O_lurida,15,Tide,21,20,14,0,Alive
O_lurida,15,Tide,21,20,15,0,Alive
O_lurida,15,Tide,21,20,16,0,Alive
O_lurida,15,Tide,21,20,17,0,Alive
O_lurida,15,Tide,21,20,18,0,Alive
O_lurida,15,Tide,21,20,19,0,Alive
O_lurida,15,Tide,21,20,20,0,Alive
O_lurida,21,Tide,21,20,1,0,Alive
O_lurida,21,Tide,21,20,2,0,Alive
O_lurida,21,Tide,21,20,3,0,Alive
O_lurida,21,Tide,21,20,4,0,Alive
O_lurida,21,Tide,21,20,5,0,Alive
O_lurida,21,Tide,21,20,6,0,Alive
O_lurida,21,Tide,21,20,7,0,Alive
O_lurida,21,Tide,21,20,8,0,Alive
O_lurida,21,Tide,21,20,9,0,Alive
O_lurida,21,Tide,21,20,10,0,Alive
O_lurida,21,Tide,21,20,11,0,Alive
O_lurida,21,Tide,21,20,12,0,Alive
O_lurida,21,Tide,21,20,13,0,Alive
O_lurida,21,Tide,21,20,14,0,Alive
O_lurida,21,Tide,21,20,15,0,Alive
O_lurida,21,Tide,21,20,16,0,Alive
O_lurida,21,Tide,21,20,17,0,Alive
O_lurida,21,Tide,21,20,18,0,Alive
O_lurida,21,Tide,21,20,19,0,Alive
O_lurida,21,Tide,21,20,20,0,Alive
O_lurida,21,No Tide,21,20,1,0,Alive
O_lurida,21,No Tide,21,20,2,0,Alive
O_lurida,21,No Tide,21,20,3,0,Alive
O_lurida,21,No Tide,21,20,4,0,Alive
O_lurida,21,No Tide,21,20,5,0,Alive
O_lurida,21,No Tide,21,20,6,0,Alive
O_lurida,21,No Tide,21,20,7,0,Alive
O_lurida,21,No Tide,21,20,8,0,Alive
O_lurida,21,No Tide,21,20,9,0,Alive
O_lurida,21,No Tide,21,20,10,0,Alive
O_lurida,21,No Tide,21,20,11,0,Alive
O_lurida,21,No Tide,21,20,12,0,Alive
O_lurida,21,No Tide,21,20,13,0,Alive
O_lurida,21,No Tide,21,20,14,0,Alive
O_lurida,21,No Tide,21,20,15,0,Alive
O_lurida,21,No Tide,21,20,16,0,Alive
O_lurida,21,No Tide,21,20,17,0,Alive
O_lurida,21,No Tide,21,20,18,0,Alive
O_lurida,21,No Tide,21,20,19,0,Alive
O_lurida,21,No Tide,21,20,20,0,Alive
