Species,SH_Temp,SH_Tide,Tank,Oyster_Numb,Mortality,D_A,MHW_Set,Experiment_Day,Date
O_lurida,21,Tide,11,57,0,Alive,18_24,NA,NA
O_lurida,21,Tide,11,58,0,Alive,18_24,NA,NA
O_lurida,21,Tide,11,59,0,Alive,18_24,NA,NA
O_lurida,21,Tide,11,60,0,Alive,18_24,NA,NA
O_lurida,21,Tide,11,61,0,Alive,18_24,NA,NA
O_lurida,21,Tide,11,62,0,Alive,18_24,NA,NA
O_lurida,21,Tide,11,63,0,Alive,18_24,NA,NA
O_lurida,21,Tide,11,64,0,Alive,18_24,NA,NA
O_lurida,21,Tide,11,65,0,Alive,18_24,NA,NA
O_lurida,21,Tide,11,66,0,Alive,18_24,NA,NA
O_lurida,21,Tide,11,67,0,Alive,18_24,NA,NA
O_lurida,21,Tide,11,68,0,Alive,18_24,NA,NA
O_lurida,21,Tide,11,69,0,Alive,18_24,NA,NA
O_lurida,21,Tide,11,70,0,Alive,18_24,NA,NA
O_lurida,21,Tide,11,71,0,Alive,18_24,NA,NA
O_lurida,21,Tide,11,72,0,Alive,18_24,NA,NA
O_lurida,21,Tide,11,73,0,Alive,18_24,NA,NA
O_lurida,21,Tide,11,74,0,Alive,18_24,NA,NA
O_lurida,21,Tide,11,75,0,Alive,18_24,NA,NA
O_lurida,21,Tide,11,76,0,Alive,18_24,NA,NA
O_lurida,21,Tide,11,77,0,Alive,18_24,NA,NA
O_lurida,21,Tide,11,78,0,Alive,18_24,NA,NA
O_lurida,21,Tide,11,79,0,Alive,18_24,NA,NA
O_lurida,21,Tide,11,80,0,Alive,18_24,NA,NA
O_lurida,21,Tide,12,1,1,Dead,15_21,6,3/1/2022
O_lurida,21,Tide,12,2,1,Dead,15_21,6,3/1/2022
O_lurida,21,Tide,12,3,0,Alive,15_21,NA,NA
O_lurida,21,Tide,12,4,0,Alive,15_21,NA,NA
O_lurida,21,Tide,12,5,0,Alive,15_21,NA,NA
O_lurida,21,Tide,12,6,0,Alive,15_21,NA,NA
O_lurida,21,Tide,12,7,0,Alive,15_21,NA,NA
O_lurida,21,Tide,12,8,0,Alive,15_21,NA,NA
O_lurida,21,Tide,12,9,0,Alive,15_21,NA,NA
O_lurida,21,Tide,12,10,0,Alive,15_21,NA,NA
O_lurida,21,Tide,12,11,0,Alive,15_21,NA,NA
O_lurida,21,Tide,12,12,0,Alive,15_21,NA,NA
O_lurida,21,Tide,12,13,0,Alive,15_21,NA,NA
O_lurida,21,Tide,12,14,0,Alive,15_21,NA,NA
O_lurida,21,Tide,12,15,0,Alive,15_21,NA,NA
O_lurida,21,Tide,12,16,0,Alive,15_21,NA,NA
O_lurida,21,Tide,12,17,0,Alive,15_21,NA,NA
O_lurida,21,Tide,12,18,0,Alive,15_21,NA,NA
O_lurida,21,Tide,12,19,0,Alive,15_21,NA,NA
O_lurida,21,Tide,12,20,0,Alive,15_21,NA,NA
O_lurida,21,Tide,12,21,0,Alive,15_21,NA,NA
O_lurida,21,Tide,12,22,0,Alive,15_21,NA,NA
O_lurida,21,Tide,12,23,0,Alive,15_21,NA,NA
O_lurida,21,Tide,12,24,0,Alive,15_21,NA,NA
O_lurida,21,Tide,12,25,0,Alive,15_21,NA,NA
O_lurida,21,Tide,12,26,0,Alive,15_21,NA,NA
O_lurida,21,Tide,12,27,0,Alive,15_21,NA,NA
O_lurida,21,Tide,12,28,0,Alive,15_21,NA,NA
O_lurida,21,Tide,12,29,0,Alive,15_21,NA,NA
O_lurida,21,Tide,12,30,0,Alive,15_21,NA,NA
O_lurida,21,Tide,12,31,0,Alive,15_21,NA,NA
O_lurida,21,Tide,12,32,0,Alive,15_21,NA,NA
O_lurida,21,Tide,12,33,0,Alive,15_21,NA,NA
O_lurida,21,Tide,12,34,0,Alive,15_21,NA,NA
O_lurida,21,Tide,12,35,0,Alive,15_21,NA,NA
O_lurida,21,Tide,12,36,0,Alive,15_21,NA,NA
O_lurida,21,Tide,12,37,0,Alive,15_21,NA,NA
O_lurida,21,Tide,12,38,0,Alive,15_21,NA,NA
O_lurida,21,Tide,12,39,0,Alive,15_21,NA,NA
O_lurida,21,Tide,12,40,0,Alive,15_21,NA,NA
O_lurida,21,Tide,12,41,1,Dead,18_24,3,3/1/2022
O_lurida,21,Tide,12,42,1,Dead,18_24,10,3/8/2022
O_lurida,21,Tide,12,43,1,Dead,18_24,10,3/8/2022
O_lurida,21,Tide,12,44,1,Dead,18_24,10,3/8/2022
O_lurida,21,Tide,12,45,0,Alive,18_24,NA,NA
O_lurida,21,Tide,12,46,0,Alive,18_24,NA,NA
O_lurida,21,Tide,12,47,0,Alive,18_24,NA,NA
O_lurida,21,Tide,12,48,0,Alive,18_24,NA,NA
O_lurida,21,Tide,12,49,0,Alive,18_24,NA,NA
O_lurida,21,Tide,12,50,0,Alive,18_24,NA,NA
O_lurida,21,Tide,12,51,0,Alive,18_24,NA,NA
O_lurida,21,Tide,12,52,0,Alive,18_24,NA,NA
O_lurida,21,Tide,12,53,0,Alive,18_24,NA,NA
O_lurida,21,Tide,12,54,0,Alive,18_24,NA,NA
O_lurida,21,Tide,12,55,0,Alive,18_24,NA,NA
O_lurida,21,Tide,12,56,0,Alive,18_24,NA,NA
O_lurida,21,Tide,12,57,0,Alive,18_24,NA,NA
O_lurida,21,Tide,12,58,0,Alive,18_24,NA,NA
O_lurida,21,Tide,12,59,0,Alive,18_24,NA,NA
O_lurida,21,Tide,12,60,0,Alive,18_24,NA,NA
O_lurida,21,Tide,12,61,0,Alive,18_24,NA,NA
O_lurida,21,Tide,12,62,0,Alive,18_24,NA,NA
O_lurida,21,Tide,12,63,0,Alive,18_24,NA,NA
O_lurida,21,Tide,12,64,0,Alive,18_24,NA,NA
O_lurida,21,Tide,12,65,0,Alive,18_24,NA,NA
O_lurida,21,Tide,12,66,0,Alive,18_24,NA,NA
O_lurida,21,Tide,12,67,0,Alive,18_24,NA,NA
O_lurida,21,Tide,12,68,0,Alive,18_24,NA,NA
O_lurida,21,Tide,12,69,0,Alive,18_24,NA,NA
O_lurida,21,Tide,12,70,0,Alive,18_24,NA,NA
O_lurida,21,Tide,12,71,0,Alive,18_24,NA,NA
O_lurida,21,Tide,12,72,0,Alive,18_24,NA,NA
O_lurida,21,Tide,12,73,0,Alive,18_24,NA,NA
O_lurida,21,Tide,12,74,0,Alive,18_24,NA,NA
O_lurida,21,Tide,12,75,0,Alive,18_24,NA,NA
O_lurida,21,Tide,12,76,0,Alive,18_24,NA,NA
O_lurida,21,Tide,12,77,0,Alive,18_24,NA,NA
O_lurida,21,Tide,12,78,0,Alive,18_24,NA,NA
O_lurida,21,Tide,12,79,0,Alive,18_24,NA,NA
O_lurida,21,Tide,12,80,0,Alive,18_24,NA,NA
O_lurida,21,Tide,13,1,1,Dead,15_21,6,3/1/2022
O_lurida,21,Tide,13,2,0,Alive,15_21,NA,NA
O_lurida,21,Tide,13,3,0,Alive,15_21,NA,NA
O_lurida,21,Tide,13,4,0,Alive,15_21,NA,NA
O_lurida,21,Tide,13,5,0,Alive,15_21,NA,NA
O_lurida,21,Tide,13,6,0,Alive,15_21,NA,NA
O_lurida,21,Tide,13,7,0,Alive,15_21,NA,NA
O_lurida,21,Tide,13,8,0,Alive,15_21,NA,NA
O_lurida,21,Tide,13,9,0,Alive,15_21,NA,NA
O_lurida,21,Tide,13,10,0,Alive,15_21,NA,NA
O_lurida,21,Tide,13,11,0,Alive,15_21,NA,NA
O_lurida,21,Tide,13,12,0,Alive,15_21,NA,NA
O_lurida,21,Tide,13,13,0,Alive,15_21,NA,NA
O_lurida,21,Tide,13,14,0,Alive,15_21,NA,NA
O_lurida,21,Tide,13,15,0,Alive,15_21,NA,NA
O_lurida,21,Tide,13,16,0,Alive,15_21,NA,NA
O_lurida,21,Tide,13,17,0,Alive,15_21,NA,NA
O_lurida,21,Tide,13,18,0,Alive,15_21,NA,NA
O_lurida,21,Tide,13,19,0,Alive,15_21,NA,NA
O_lurida,21,Tide,13,20,0,Alive,15_21,NA,NA
O_lurida,21,Tide,13,21,0,Alive,15_21,NA,NA
O_lurida,21,Tide,13,22,0,Alive,15_21,NA,NA
O_lurida,21,Tide,13,23,0,Alive,15_21,NA,NA
O_lurida,21,Tide,13,24,0,Alive,15_21,NA,NA
O_lurida,21,Tide,13,25,0,Alive,15_21,NA,NA
O_lurida,21,Tide,13,26,0,Alive,15_21,NA,NA
O_lurida,21,Tide,13,27,0,Alive,15_21,NA,NA
O_lurida,21,Tide,13,28,0,Alive,15_21,NA,NA
O_lurida,21,Tide,13,29,0,Alive,15_21,NA,NA
O_lurida,21,Tide,13,30,0,Alive,15_21,NA,NA
O_lurida,21,Tide,13,31,0,Alive,15_21,NA,NA
O_lurida,21,Tide,13,32,0,Alive,15_21,NA,NA
O_lurida,21,Tide,13,33,0,Alive,15_21,NA,NA
O_lurida,21,Tide,13,34,0,Alive,15_21,NA,NA
O_lurida,21,Tide,13,35,0,Alive,15_21,NA,NA
O_lurida,21,Tide,13,36,0,Alive,15_21,NA,NA
O_lurida,21,Tide,13,37,0,Alive,15_21,NA,NA
O_lurida,21,Tide,13,38,0,Alive,15_21,NA,NA
O_lurida,21,Tide,13,39,0,Alive,15_21,NA,NA
O_lurida,21,Tide,13,40,0,Alive,15_21,NA,NA
O_lurida,21,Tide,13,41,0,Alive,18_24,NA,NA
O_lurida,21,Tide,13,42,0,Alive,18_24,NA,NA
O_lurida,21,Tide,13,43,0,Alive,18_24,NA,NA
O_lurida,21,Tide,13,44,0,Alive,18_24,NA,NA
O_lurida,21,Tide,13,45,0,Alive,18_24,NA,NA
O_lurida,21,Tide,13,46,0,Alive,18_24,NA,NA
O_lurida,21,Tide,13,47,0,Alive,18_24,NA,NA
O_lurida,21,Tide,13,48,0,Alive,18_24,NA,NA
O_lurida,21,Tide,13,49,0,Alive,18_24,NA,NA
O_lurida,21,Tide,13,50,0,Alive,18_24,NA,NA
O_lurida,21,Tide,13,51,0,Alive,18_24,NA,NA
O_lurida,21,Tide,13,52,0,Alive,18_24,NA,NA
O_lurida,21,Tide,13,53,0,Alive,18_24,NA,NA
O_lurida,21,Tide,13,54,0,Alive,18_24,NA,NA
O_lurida,21,Tide,13,55,0,Alive,18_24,NA,NA
O_lurida,21,Tide,13,56,0,Alive,18_24,NA,NA
O_lurida,21,Tide,13,57,0,Alive,18_24,NA,NA
O_lurida,21,Tide,13,58,0,Alive,18_24,NA,NA
O_lurida,21,Tide,13,59,0,Alive,18_24,NA,NA
O_lurida,21,Tide,13,60,0,Alive,18_24,NA,NA
O_lurida,21,Tide,13,61,0,Alive,18_24,NA,NA
O_lurida,21,Tide,13,62,0,Alive,18_24,NA,NA
O_lurida,21,Tide,13,63,0,Alive,18_24,NA,NA
O_lurida,21,Tide,13,64,0,Alive,18_24,NA,NA
O_lurida,21,Tide,13,65,0,Alive,18_24,NA,NA
O_lurida,21,Tide,13,66,0,Alive,18_24,NA,NA
O_lurida,21,Tide,13,67,0,Alive,18_24,NA,NA
O_lurida,21,Tide,13,68,0,Alive,18_24,NA,NA
O_lurida,21,Tide,13,69,0,Alive,18_24,NA,NA
O_lurida,21,Tide,13,70,0,Alive,18_24,NA,NA
O_lurida,21,Tide,13,71,0,Alive,18_24,NA,NA
O_lurida,21,Tide,13,72,0,Alive,18_24,NA,NA
O_lurida,21,Tide,13,73,0,Alive,18_24,NA,NA
O_lurida,21,Tide,13,74,0,Alive,18_24,NA,NA
O_lurida,21,Tide,13,75,0,Alive,18_24,NA,NA
O_lurida,21,Tide,13,76,0,Alive,18_24,NA,NA
O_lurida,21,Tide,13,77,0,Alive,18_24,NA,NA
O_lurida,21,Tide,13,78,0,Alive,18_24,NA,NA
O_lurida,21,Tide,13,79,0,Alive,18_24,NA,NA
O_lurida,21,Tide,13,80,0,Alive,18_24,NA,NA
O_lurida,21,Tide,14,1,1,Dead,15_21,15,3/10/2022
O_lurida,21,Tide,14,2,0,Alive,15_21,NA,NA
O_lurida,21,Tide,14,3,0,Alive,15_21,NA,NA
O_lurida,21,Tide,14,4,0,Alive,15_21,NA,NA
O_lurida,21,Tide,14,5,0,Alive,15_21,NA,NA
O_lurida,21,Tide,14,6,0,Alive,15_21,NA,NA
O_lurida,21,Tide,14,7,0,Alive,15_21,NA,NA
O_lurida,21,Tide,14,8,0,Alive,15_21,NA,NA
O_lurida,21,Tide,14,9,0,Alive,15_21,NA,NA
O_lurida,21,Tide,14,10,0,Alive,15_21,NA,NA
O_lurida,21,Tide,14,11,0,Alive,15_21,NA,NA
O_lurida,21,Tide,14,12,0,Alive,15_21,NA,NA
O_lurida,21,Tide,14,13,0,Alive,15_21,NA,NA
O_lurida,21,Tide,14,14,0,Alive,15_21,NA,NA
O_lurida,21,Tide,14,15,0,Alive,15_21,NA,NA
O_lurida,21,Tide,14,16,0,Alive,15_21,NA,NA
O_lurida,21,Tide,14,17,0,Alive,15_21,NA,NA
O_lurida,21,Tide,14,18,0,Alive,15_21,NA,NA
O_lurida,21,Tide,14,19,0,Alive,15_21,NA,NA
O_lurida,21,Tide,14,20,0,Alive,15_21,NA,NA
O_lurida,21,Tide,14,21,0,Alive,15_21,NA,NA
O_lurida,21,Tide,14,22,0,Alive,15_21,NA,NA
O_lurida,21,Tide,14,23,0,Alive,15_21,NA,NA
O_lurida,21,Tide,14,24,0,Alive,15_21,NA,NA
O_lurida,21,Tide,14,25,0,Alive,15_21,NA,NA
O_lurida,21,Tide,14,26,0,Alive,15_21,NA,NA
O_lurida,21,Tide,14,27,0,Alive,15_21,NA,NA
O_lurida,21,Tide,14,28,0,Alive,15_21,NA,NA
O_lurida,21,Tide,14,29,0,Alive,15_21,NA,NA
O_lurida,21,Tide,14,30,0,Alive,15_21,NA,NA
O_lurida,21,Tide,14,31,0,Alive,15_21,NA,NA
O_lurida,21,Tide,14,32,0,Alive,15_21,NA,NA
O_lurida,21,Tide,14,33,0,Alive,15_21,NA,NA
O_lurida,21,Tide,14,34,0,Alive,15_21,NA,NA
O_lurida,21,Tide,14,35,0,Alive,15_21,NA,NA
O_lurida,21,Tide,14,36,0,Alive,15_21,NA,NA
O_lurida,21,Tide,14,37,0,Alive,15_21,NA,NA
O_lurida,21,Tide,14,38,0,Alive,15_21,NA,NA
O_lurida,21,Tide,14,39,0,Alive,15_21,NA,NA
O_lurida,21,Tide,14,40,0,Alive,15_21,NA,NA
O_lurida,21,Tide,14,41,0,Alive,18_24,NA,NA
O_lurida,21,Tide,14,42,0,Alive,18_24,NA,NA
O_lurida,21,Tide,14,43,0,Alive,18_24,NA,NA
O_lurida,21,Tide,14,44,0,Alive,18_24,NA,NA
O_lurida,21,Tide,14,45,0,Alive,18_24,NA,NA
O_lurida,21,Tide,14,46,0,Alive,18_24,NA,NA
O_lurida,21,Tide,14,47,0,Alive,18_24,NA,NA
O_lurida,21,Tide,14,48,0,Alive,18_24,NA,NA
O_lurida,21,Tide,14,49,0,Alive,18_24,NA,NA
O_lurida,21,Tide,14,50,0,Alive,18_24,NA,NA
O_lurida,21,Tide,14,51,0,Alive,18_24,NA,NA
O_lurida,21,Tide,14,52,0,Alive,18_24,NA,NA
O_lurida,21,Tide,14,53,0,Alive,18_24,NA,NA
O_lurida,21,Tide,14,54,0,Alive,18_24,NA,NA
O_lurida,21,Tide,14,55,0,Alive,18_24,NA,NA
O_lurida,21,Tide,14,56,0,Alive,18_24,NA,NA
O_lurida,21,Tide,14,57,0,Alive,18_24,NA,NA
O_lurida,21,Tide,14,58,0,Alive,18_24,NA,NA
O_lurida,21,Tide,14,59,0,Alive,18_24,NA,NA
O_lurida,21,Tide,14,60,0,Alive,18_24,NA,NA
O_lurida,21,Tide,14,61,0,Alive,18_24,NA,NA
O_lurida,21,Tide,14,62,0,Alive,18_24,NA,NA
O_lurida,21,Tide,14,63,0,Alive,18_24,NA,NA
O_lurida,21,Tide,14,64,0,Alive,18_24,NA,NA
O_lurida,21,Tide,14,65,0,Alive,18_24,NA,NA
O_lurida,21,Tide,14,66,0,Alive,18_24,NA,NA
O_lurida,21,Tide,14,67,0,Alive,18_24,NA,NA
O_lurida,21,Tide,14,68,0,Alive,18_24,NA,NA
O_lurida,21,Tide,14,69,0,Alive,18_24,NA,NA
O_lurida,21,Tide,14,70,0,Alive,18_24,NA,NA
O_lurida,21,Tide,14,71,0,Alive,18_24,NA,NA
O_lurida,21,Tide,14,72,0,Alive,18_24,NA,NA
O_lurida,21,Tide,14,73,0,Alive,18_24,NA,NA
O_lurida,21,Tide,14,74,0,Alive,18_24,NA,NA
O_lurida,21,Tide,14,75,0,Alive,18_24,NA,NA
O_lurida,21,Tide,14,76,0,Alive,18_24,NA,NA
O_lurida,21,Tide,14,77,0,Alive,18_24,NA,NA
O_lurida,21,Tide,14,78,0,Alive,18_24,NA,NA
O_lurida,21,Tide,14,79,0,Alive,18_24,NA,NA
O_lurida,21,Tide,14,80,0,Alive,18_24,NA,NA
O_lurida,21,Tide,15,1,1,Dead,15_21,15,3/10/2022
O_lurida,21,Tide,15,2,0,Alive,15_21,NA,NA
O_lurida,21,Tide,15,3,0,Alive,15_21,NA,NA
O_lurida,21,Tide,15,4,0,Alive,15_21,NA,NA
O_lurida,21,Tide,15,5,0,Alive,15_21,NA,NA
O_lurida,21,Tide,15,6,0,Alive,15_21,NA,NA
O_lurida,21,Tide,15,7,0,Alive,15_21,NA,NA
O_lurida,21,Tide,15,8,0,Alive,15_21,NA,NA
O_lurida,21,Tide,15,9,0,Alive,15_21,NA,NA
O_lurida,21,Tide,15,10,0,Alive,15_21,NA,NA
O_lurida,21,Tide,15,11,0,Alive,15_21,NA,NA
O_lurida,21,Tide,15,12,0,Alive,15_21,NA,NA
O_lurida,21,Tide,15,13,0,Alive,15_21,NA,NA
O_lurida,21,Tide,15,14,0,Alive,15_21,NA,NA
O_lurida,21,Tide,15,15,0,Alive,15_21,NA,NA
O_lurida,21,Tide,15,16,0,Alive,15_21,NA,NA
O_lurida,21,Tide,15,17,0,Alive,15_21,NA,NA
O_lurida,21,Tide,15,18,0,Alive,15_21,NA,NA
O_lurida,21,Tide,15,19,0,Alive,15_21,NA,NA
O_lurida,21,Tide,15,20,0,Alive,15_21,NA,NA
O_lurida,21,Tide,15,21,0,Alive,15_21,NA,NA
O_lurida,21,Tide,15,22,0,Alive,15_21,NA,NA
O_lurida,21,Tide,15,23,0,Alive,15_21,NA,NA
O_lurida,21,Tide,15,24,0,Alive,15_21,NA,NA
O_lurida,21,Tide,15,25,0,Alive,15_21,NA,NA
O_lurida,21,Tide,15,26,0,Alive,15_21,NA,NA
O_lurida,21,Tide,15,27,0,Alive,15_21,NA,NA
O_lurida,21,Tide,15,28,0,Alive,15_21,NA,NA
O_lurida,21,Tide,15,29,0,Alive,15_21,NA,NA
O_lurida,21,Tide,15,30,0,Alive,15_21,NA,NA
O_lurida,21,Tide,15,31,0,Alive,15_21,NA,NA
O_lurida,21,Tide,15,32,0,Alive,15_21,NA,NA
O_lurida,21,Tide,15,33,0,Alive,15_21,NA,NA
O_lurida,21,Tide,15,34,0,Alive,15_21,NA,NA
O_lurida,21,Tide,15,35,0,Alive,15_21,NA,NA
O_lurida,21,Tide,15,36,0,Alive,15_21,NA,NA
O_lurida,21,Tide,15,37,0,Alive,15_21,NA,NA
O_lurida,21,Tide,15,38,0,Alive,15_21,NA,NA
O_lurida,21,Tide,15,39,0,Alive,15_21,NA,NA
O_lurida,21,Tide,15,40,0,Alive,15_21,NA,NA
O_lurida,21,Tide,15,41,0,Alive,18_24,NA,NA
O_lurida,21,Tide,15,42,0,Alive,18_24,NA,NA
O_lurida,21,Tide,15,43,0,Alive,18_24,NA,NA
O_lurida,21,Tide,15,44,0,Alive,18_24,NA,NA
O_lurida,21,Tide,15,45,0,Alive,18_24,NA,NA
O_lurida,21,Tide,15,46,0,Alive,18_24,NA,NA
O_lurida,21,Tide,15,47,0,Alive,18_24,NA,NA
O_lurida,21,Tide,15,48,0,Alive,18_24,NA,NA
O_lurida,21,Tide,15,49,0,Alive,18_24,NA,NA
O_lurida,21,Tide,15,50,0,Alive,18_24,NA,NA
O_lurida,21,Tide,15,51,0,Alive,18_24,NA,NA
O_lurida,21,Tide,15,52,0,Alive,18_24,NA,NA
O_lurida,21,Tide,15,53,0,Alive,18_24,NA,NA
O_lurida,21,Tide,15,54,0,Alive,18_24,NA,NA
O_lurida,21,Tide,15,55,0,Alive,18_24,NA,NA
O_lurida,21,Tide,15,56,0,Alive,18_24,NA,NA
O_lurida,21,Tide,15,57,0,Alive,18_24,NA,NA
O_lurida,21,Tide,15,58,0,Alive,18_24,NA,NA
O_lurida,21,Tide,15,59,0,Alive,18_24,NA,NA
O_lurida,21,Tide,15,60,0,Alive,18_24,NA,NA
O_lurida,21,Tide,15,61,0,Alive,18_24,NA,NA
O_lurida,21,Tide,15,62,0,Alive,18_24,NA,NA
O_lurida,21,Tide,15,63,0,Alive,18_24,NA,NA
O_lurida,21,Tide,15,64,0,Alive,18_24,NA,NA
O_lurida,21,Tide,15,65,0,Alive,18_24,NA,NA
O_lurida,21,Tide,15,66,0,Alive,18_24,NA,NA
O_lurida,21,Tide,15,67,0,Alive,18_24,NA,NA
O_lurida,21,Tide,15,68,0,Alive,18_24,NA,NA
O_lurida,21,Tide,15,69,0,Alive,18_24,NA,NA
O_lurida,21,Tide,15,70,0,Alive,18_24,NA,NA
O_lurida,21,Tide,15,71,0,Alive,18_24,NA,NA
O_lurida,21,Tide,15,72,0,Alive,18_24,NA,NA
O_lurida,21,Tide,15,73,0,Alive,18_24,NA,NA
O_lurida,21,Tide,15,74,0,Alive,18_24,NA,NA
O_lurida,21,Tide,15,75,0,Alive,18_24,NA,NA
O_lurida,21,Tide,15,76,0,Alive,18_24,NA,NA
O_lurida,21,Tide,15,77,0,Alive,18_24,NA,NA
O_lurida,21,Tide,15,78,0,Alive,18_24,NA,NA
O_lurida,21,Tide,15,79,0,Alive,18_24,NA,NA
O_lurida,21,Tide,15,80,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,16,1,1,Dead,15_21,15,3/10/2022
O_lurida,21,No Tide,16,2,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,16,3,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,16,4,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,16,5,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,16,6,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,16,7,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,16,8,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,16,9,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,16,10,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,16,11,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,16,12,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,16,13,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,16,14,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,16,15,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,16,16,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,16,17,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,16,18,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,16,19,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,16,20,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,16,21,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,16,22,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,16,23,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,16,24,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,16,25,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,16,26,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,16,27,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,16,28,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,16,29,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,16,30,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,16,31,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,16,32,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,16,33,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,16,34,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,16,35,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,16,36,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,16,37,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,16,38,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,16,39,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,16,40,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,16,41,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,16,42,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,16,43,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,16,44,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,16,45,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,16,46,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,16,47,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,16,48,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,16,49,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,16,50,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,16,51,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,16,52,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,16,53,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,16,54,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,16,55,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,16,56,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,16,57,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,16,58,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,16,59,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,16,60,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,16,61,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,16,62,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,16,63,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,16,64,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,16,65,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,16,66,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,16,67,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,16,68,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,16,69,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,16,70,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,16,71,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,16,72,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,16,73,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,16,74,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,16,75,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,16,76,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,16,77,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,16,78,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,16,79,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,16,80,0,Alive,18_24,NA,NA
O_lurida,21,No Tide,17,1,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,17,2,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,17,3,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,17,4,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,17,5,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,17,6,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,17,7,0,Alive,15_21,NA,NA
O_lurida,21,No Tide,17,8,0,Alive,15_21,NA,NA
